key,stock_id,T+n,date,close
20230523-2745,2745,9,2023-06-05,81.5
20230523-2745,2745,10,2023-06-06,89.6
20230523-6697,6697,0,2023-05-23,64.73
20230523-6697,6697,-1,2023-05-22,58.87
20230523-6697,6697,-2,2023-05-19,53.59
20230523-6697,6697,-3,2023-05-18,48.79
20230523-6697,6697,-4,2023-05-17,44.42
20230523-6697,6697,-5,2023-05-16,40.39
20230523-6697,6697,-6,2023-05-15,39.47
20230523-6697,6697,-7,2023-05-12,40.34
20230523-6697,6697,-8,2023-05-11,39.95
20230523-6697,6697,-9,2023-05-10,41.3
20230523-6697,6697,-10,2023-05-09,41.11
20230523-6697,6697,-11,2023-05-08,42.55
20230523-6697,6697,-12,2023-05-05,42.36
20230523-6697,6697,-13,2023-05-04,42.55
20230523-6697,6697,-14,2023-05-03,41.3
20230523-6697,6697,-15,2023-05-02,41.54
20230523-6697,6697,-16,2023-04-28,40.82
20230523-6697,6697,-17,2023-04-27,40.72
20230523-6697,6697,-18,2023-04-26,42.79
20230523-6697,6697,-19,2023-04-25,42.07
20230523-6697,6697,-20,2023-04-24,38.27
20230523-6697,6697,1,2023-05-24,70.88
20230523-6697,6697,2,2023-05-25,66.27
20230523-6697,6697,3,2023-05-26,65.12
20230523-6697,6697,4,2023-05-29,65.31
20230523-6697,6697,5,2023-05-30,65.41
20230523-6697,6697,6,2023-05-31,65.69
20230523-6697,6697,7,2023-06-01,68.19
20230523-6697,6697,8,2023-06-02,67.81
20230523-6697,6697,9,2023-06-05,66.65
20230523-6697,6697,10,2023-06-06,67.9
20230524-2719,2719,0,2023-05-24,76.4
20230524-2719,2719,-1,2023-05-23,69.6
20230524-2719,2719,-2,2023-05-22,63.3
20230524-2719,2719,-3,2023-05-19,57.6
20230524-2719,2719,-4,2023-05-18,59.9
20230524-2719,2719,-5,2023-05-17,54.5
20230524-2719,2719,-6,2023-05-16,49.55
20230524-2719,2719,-7,2023-05-15,45.05
20230524-2719,2719,-8,2023-05-12,45.4
20230524-2719,2719,-9,2023-05-11,46.9
20230524-2719,2719,-10,2023-05-10,45.15
20230524-2719,2719,-11,2023-05-09,44.0
20230524-2719,2719,-12,2023-05-08,43.0
20230524-2719,2719,-13,2023-05-05,42.9
20230524-2719,2719,-14,2023-05-04,44.0
20230524-2719,2719,-15,2023-05-03,43.55
20230524-2719,2719,-16,2023-05-02,44.05
20230524-2719,2719,-17,2023-04-28,44.05
20230524-2719,2719,-18,2023-04-27,43.45
20230524-2719,2719,-19,2023-04-26,42.4
20230524-2719,2719,-20,2023-04-25,41.4
20230524-2719,2719,1,2023-05-25,73.4
20230524-2719,2719,2,2023-05-26,66.4
20230524-2719,2719,3,2023-05-29,66.2
20230524-2719,2719,4,2023-05-30,66.0
20230524-2719,2719,5,2023-05-31,72.4
20230524-2719,2719,6,2023-06-01,71.6
20230524-2719,2719,7,2023-06-02,71.2
20230524-2719,2719,8,2023-06-05,70.3
20230524-2719,2719,9,2023-06-06,77.3
20230524-2719,2719,10,2023-06-07,85.0
20230526-6697,6697,0,2023-05-26,65.12
20230526-6697,6697,-1,2023-05-25,66.27
20230526-6697,6697,-2,2023-05-24,70.88
20230526-6697,6697,-3,2023-05-23,64.73
20230526-6697,6697,-4,2023-05-22,58.87
20230526-6697,6697,-5,2023-05-19,53.59
20230526-6697,6697,-6,2023-05-18,48.79
20230526-6697,6697,-7,2023-05-17,44.42
20230526-6697,6697,-8,2023-05-16,40.39
20230526-6697,6697,-9,2023-05-15,39.47
20230526-6697,6697,-10,2023-05-12,40.34
20230526-6697,6697,-11,2023-05-11,39.95
20230526-6697,6697,-12,2023-05-10,41.3
20230526-6697,6697,-13,2023-05-09,41.11
20230526-6697,6697,-14,2023-05-08,42.55
20230526-6697,6697,-15,2023-05-05,42.36
20230526-6697,6697,-16,2023-05-04,42.55
20230526-6697,6697,-17,2023-05-03,41.3
20230526-6697,6697,-18,2023-05-02,41.54
20230526-6697,6697,-19,2023-04-28,40.82
20230526-6697,6697,-20,2023-04-27,40.72
20230526-6697,6697,1,2023-05-29,65.31
20230526-6697,6697,2,2023-05-30,65.41
20230526-6697,6697,3,2023-05-31,65.69
20230526-6697,6697,4,2023-06-01,68.19
20230526-6697,6697,5,2023-06-02,67.81
20230526-6697,6697,6,2023-06-05,66.65
20230526-6697,6697,7,2023-06-06,67.9
20230526-6697,6697,8,2023-06-07,68.38
20230526-6697,6697,9,2023-06-08,72.03
20230526-6697,6697,10,2023-06-09,75.39
20230529-2736,2736,0,2023-05-29,36.99
20230529-2736,2736,-1,2023-05-26,36.29
20230529-2736,2736,-2,2023-05-25,35.64
20230529-2736,2736,-3,2023-05-24,32.41
20230529-2736,2736,-4,2023-05-23,29.47
20230529-2736,2736,-5,2023-05-22,26.81
20230529-2736,2736,-6,2023-05-19,26.34
20230529-2736,2736,-7,2023-05-18,26.02
20230529-2736,2736,-8,2023-05-17,25.92
20230529-2736,2736,-9,2023-05-16,25.13
20230529-2736,2736,-10,2023-05-15,24.99
20230529-2736,2736,-11,2023-05-12,23.82
20230529-2736,2736,-12,2023-05-11,22.51
20230529-2736,2736,-13,2023-05-10,21.44
20230529-2736,2736,-14,2023-05-09,21.16
20230529-2736,2736,-15,2023-05-08,20.92
20230529-2736,2736,-16,2023-05-05,21.3
20230529-2736,2736,-17,2023-05-04,20.41
20230529-2736,2736,-18,2023-05-03,20.08
20230529-2736,2736,-19,2023-05-02,20.32
20230529-2736,2736,-20,2023-04-28,20.32
20230529-2736,2736,1,2023-05-30,36.43
20230529-2736,2736,2,2023-05-31,38.49
20230529-2736,2736,3,2023-06-01,37.55
20230529-2736,2736,4,2023-06-02,37.55
20230529-2736,2736,5,2023-06-05,37.08
20230529-2736,2736,6,2023-06-06,38.02
20230529-2736,2736,7,2023-06-07,41.8
20230529-2736,2736,8,2023-06-08,44.84
20230529-2736,2736,9,2023-06-09,41.43
20230529-2736,2736,10,2023-06-12,37.69
20230530-5301,5301,0,2023-05-30,17.95
20230530-5301,5301,-1,2023-05-29,17.5
20230530-5301,5301,-2,2023-05-26,18.25
20230530-5301,5301,-3,2023-05-25,17.3
20230530-5301,5301,-4,2023-05-24,15.75
20230530-5301,5301,-5,2023-05-23,14.35
20230530-5301,5301,-6,2023-05-22,13.05
20230530-5301,5301,-7,2023-05-19,12.95
20230530-5301,5301,-8,2023-05-18,12.65
20230530-5301,5301,-9,2023-05-17,13.0
20230530-5301,5301,-10,2023-05-16,12.4
20230530-5301,5301,-11,2023-05-15,12.35
20230530-5301,5301,-12,2023-05-12,12.1
20230530-5301,5301,-13,2023-05-11,12.3
20230530-5301,5301,-14,2023-05-10,12.5
20230530-5301,5301,-15,2023-05-09,13.0
20230530-5301,5301,-16,2023-05-08,11.85
20230530-5301,5301,-17,2023-05-05,12.0
20230530-5301,5301,-18,2023-05-04,12.0
20230530-5301,5301,-19,2023-05-03,12.2
20230530-5301,5301,-20,2023-05-02,12.35
20230530-5301,5301,1,2023-05-31,19.15
20230530-5301,5301,2,2023-06-01,18.85
20230530-5301,5301,3,2023-06-02,19.1
20230530-5301,5301,4,2023-06-05,18.9
20230530-5301,5301,5,2023-06-06,20.35
20230530-5301,5301,6,2023-06-07,22.35
20230530-5301,5301,7,2023-06-08,24.55
20230530-5301,5301,8,2023-06-09,22.6
20230530-5301,5301,9,2023-06-12,20.35
20230530-5301,5301,10,2023-06-13,22.25
20230530-6643,6643,0,2023-05-30,783.21
20230530-6643,6643,-1,2023-05-29,767.87
20230530-6643,6643,-2,2023-05-26,734.49
20230530-6643,6643,-3,2023-05-25,667.71
20230530-6643,6643,-4,2023-05-24,651.47
20230530-6643,6643,-5,2023-05-23,611.77
20230530-6643,6643,-6,2023-05-22,574.78
20230530-6643,6643,-7,2023-05-19,577.48
20230530-6643,6643,-8,2023-05-18,545.0
20230530-6643,6643,-9,2023-05-17,550.41
20230530-6643,6643,-10,2023-05-16,541.39
20230530-6643,6643,-11,2023-05-15,547.71
20230530-6643,6643,-12,2023-05-12,562.14
20230530-6643,6643,-13,2023-05-11,549.51
20230530-6643,6643,-14,2023-05-10,563.05
20230530-6643,6643,-15,2023-05-09,557.63
20230530-6643,6643,-16,2023-05-08,563.95
20230530-6643,6643,-17,2023-05-05,568.46
20230530-6643,6643,-18,2023-05-04,546.8
20230530-6643,6643,-19,2023-05-03,525.15
20230530-6643,6643,-20,2023-05-02,521.54
20230530-6643,6643,1,2023-05-31,769.68
20230530-6643,6643,2,2023-06-01,795.84
20230530-6643,6643,3,2023-06-02,775.09
20230530-6643,6643,4,2023-06-05,773.29
20230530-6643,6643,5,2023-06-06,769.68
20230530-6643,6643,6,2023-06-07,778.7
20230530-6643,6643,7,2023-06-08,742.61
20230530-6643,6643,8,2023-06-09,769.68
20230530-6643,6643,9,2023-06-12,785.02
20230530-6643,6643,10,2023-06-13,847.27
20230531-8227,8227,0,2023-05-31,193.87
20230531-8227,8227,-1,2023-05-30,187.43
20230531-8227,8227,-2,2023-05-29,190.9
20230531-8227,8227,-3,2023-05-26,189.9
20230531-8227,8227,-4,2023-05-25,195.85
20230531-8227,8227,-5,2023-05-24,188.91
20230531-8227,8227,-6,2023-05-23,195.36
20230531-8227,8227,-7,2023-05-22,197.84
20230531-8227,8227,-8,2023-05-19,193.38
20230531-8227,8227,-9,2023-05-18,185.44
20230531-8227,8227,-10,2023-05-17,183.46
20230531-8227,8227,-11,2023-05-16,172.55
20230531-8227,8227,-12,2023-05-15,170.57
20230531-8227,8227,-13,2023-05-12,178.0
20230531-8227,8227,-14,2023-05-11,169.08
20230531-8227,8227,-15,2023-05-10,175.53
20230531-8227,8227,-16,2023-05-09,170.07
20230531-8227,8227,-17,2023-05-08,173.54
20230531-8227,8227,-18,2023-05-05,177.51
20230531-8227,8227,-19,2023-05-04,177.01
20230531-8227,8227,-20,2023-05-03,184.95
20230531-8227,8227,1,2023-06-01,187.43
20230531-8227,8227,2,2023-06-02,187.43
20230531-8227,8227,3,2023-06-05,186.43
20230531-8227,8227,4,2023-06-06,187.43
20230531-8227,8227,5,2023-06-07,190.9
20230531-8227,8227,6,2023-06-08,194.37
20230531-8227,8227,7,2023-06-09,195.36
20230531-8227,8227,8,2023-06-12,199.82
20230531-8227,8227,9,2023-06-13,202.8
20230531-8227,8227,10,2023-06-14,205.28
20230601-6291,6291,0,2023-06-01,239.46
20230601-6291,6291,-1,2023-05-31,247.89
20230601-6291,6291,-2,2023-05-30,235.0
20230601-6291,6291,-3,2023-05-29,221.12
20230601-6291,6291,-4,2023-05-26,201.29
20230601-6291,6291,-5,2023-05-25,188.4
20230601-6291,6291,-6,2023-05-24,183.44
20230601-6291,6291,-7,2023-05-23,186.91
20230601-6291,6291,-8,2023-05-22,185.42
20230601-6291,6291,-9,2023-05-19,183.44
20230601-6291,6291,-10,2023-05-18,175.01
20230601-6291,6291,-11,2023-05-17,177.0
20230601-6291,6291,-12,2023-05-16,161.13
20230601-6291,6291,-13,2023-05-15,158.16
20230601-6291,6291,-14,2023-05-12,163.11
20230601-6291,6291,-15,2023-05-11,162.12
20230601-6291,6291,-16,2023-05-10,167.58
20230601-6291,6291,-17,2023-05-09,162.12
20230601-6291,6291,-18,2023-05-08,167.08
20230601-6291,6291,-19,2023-05-05,167.08
20230601-6291,6291,-20,2023-05-04,162.12
20230601-6291,6291,1,2023-06-02,248.88
20230601-6291,6291,2,2023-06-05,237.48
20230601-6291,6291,3,2023-06-06,246.9
20230601-6291,6291,4,2023-06-07,244.92
20230601-6291,6291,5,2023-06-08,243.93
20230601-6291,6291,6,2023-06-09,258.3
20230601-6291,6291,7,2023-06-12,281.11
20230601-6291,6291,8,2023-06-13,292.51
20230601-6291,6291,9,2023-06-14,291.52
20230601-6291,6291,10,2023-06-15,282.1
20230602-4543,4543,0,2023-06-02,49.0
20230602-4543,4543,-1,2023-06-01,47.15
20230602-4543,4543,-2,2023-05-31,42.89
20230602-4543,4543,-3,2023-05-30,39.03
20230602-4543,4543,-4,2023-05-29,35.51
20230602-4543,4543,-5,2023-05-26,32.28
20230602-4543,4543,-6,2023-05-25,31.06
20230602-4543,4543,-7,2023-05-24,31.5
20230602-4543,4543,-8,2023-05-23,30.66
20230602-4543,4543,-9,2023-05-22,29.98
20230602-4543,4543,-10,2023-05-19,29.2
20230602-4543,4543,-11,2023-05-18,28.12
20230602-4543,4543,-12,2023-05-17,27.97
20230602-4543,4543,-13,2023-05-16,27.39
20230602-4543,4543,-14,2023-05-15,26.65
20230602-4543,4543,-15,2023-05-12,26.02
20230602-4543,4543,-16,2023-05-11,25.24
20230602-4543,4543,-17,2023-05-10,27.09
20230602-4543,4543,-18,2023-05-09,27.24
20230602-4543,4543,-19,2023-05-08,27.0
20230602-4543,4543,-20,2023-05-05,26.7
20230602-4543,4543,1,2023-06-05,49.89
20230602-4543,4543,2,2023-06-06,50.86
20230602-4543,4543,3,2023-06-07,52.13
20230602-4543,4543,4,2023-06-08,51.25
20230602-4543,4543,5,2023-06-09,56.34
20230602-4543,4543,6,2023-06-12,57.22
20230602-4543,4543,7,2023-06-13,56.73
20230602-4543,4543,8,2023-06-14,57.61
20230602-4543,4543,9,2023-06-15,61.04
20230602-4543,4543,10,2023-06-16,61.53
20230607-8996,8996,0,2023-06-07,277.17
20230607-8996,8996,-1,2023-06-06,263.33
20230607-8996,8996,-2,2023-06-05,264.32
20230607-8996,8996,-3,2023-06-02,267.29
20230607-8996,8996,-4,2023-06-01,260.86
20230607-8996,8996,-5,2023-05-31,243.57
20230607-8996,8996,-6,2023-05-30,250.49
20230607-8996,8996,-7,2023-05-29,250.98
20230607-8996,8996,-8,2023-05-26,265.31
20230607-8996,8996,-9,2023-05-25,241.6
20230607-8996,8996,-10,2023-05-24,239.62
20230607-8996,8996,-11,2023-05-23,240.61
20230607-8996,8996,-12,2023-05-22,227.27
20230607-8996,8996,-13,2023-05-19,222.82
20230607-8996,8996,-14,2023-05-18,220.84
20230607-8996,8996,-15,2023-05-17,206.02
20230607-8996,8996,-16,2023-05-16,205.03
20230607-8996,8996,-17,2023-05-15,204.54
20230607-8996,8996,-18,2023-05-12,212.94
20230607-8996,8996,-19,2023-05-11,206.52
20230607-8996,8996,-20,2023-05-10,209.48
20230607-8996,8996,1,2023-06-08,263.83
20230607-8996,8996,2,2023-06-09,289.02
20230607-8996,8996,3,2023-06-12,290.01
20230607-8996,8996,4,2023-06-13,302.36
20230607-8996,8996,5,2023-06-14,319.16
20230607-8996,8996,6,2023-06-15,310.76
20230607-8996,8996,7,2023-06-16,313.23
20230607-8996,8996,8,2023-06-19,305.33
20230607-8996,8996,9,2023-06-20,301.87
20230607-8996,8996,10,2023-06-21,331.51
20230608-2734,2734,0,2023-06-08,67.0
20230608-2734,2734,-1,2023-06-07,64.3
20230608-2734,2734,-2,2023-06-06,58.5
20230608-2734,2734,-3,2023-06-05,53.2
20230608-2734,2734,-4,2023-06-02,54.9
20230608-2734,2734,-5,2023-06-01,51.3
20230608-2734,2734,-6,2023-05-31,46.65
20230608-2734,2734,-7,2023-05-30,42.45
20230608-2734,2734,-8,2023-05-29,43.85
20230608-2734,2734,-9,2023-05-26,43.05
20230608-2734,2734,-10,2023-05-25,45.35
20230608-2734,2734,-11,2023-05-24,46.25
20230608-2734,2734,-12,2023-05-23,45.0
20230608-2734,2734,-13,2023-05-22,44.25
20230608-2734,2734,-14,2023-05-19,42.25
20230608-2734,2734,-15,2023-05-18,43.5
20230608-2734,2734,-16,2023-05-17,42.35
20230608-2734,2734,-17,2023-05-16,38.5
20230608-2734,2734,-18,2023-05-15,35.0
20230608-2734,2734,-19,2023-05-12,33.7
20230608-2734,2734,-20,2023-05-11,32.6
20230608-2734,2734,1,2023-06-09,63.2
20230608-2734,2734,2,2023-06-12,59.1
20230608-2734,2734,3,2023-06-13,65.0
20230608-2734,2734,4,2023-06-14,64.2
20230608-2734,2734,5,2023-06-15,63.6
20230608-2734,2734,6,2023-06-16,63.0
20230608-2734,2734,7,2023-06-19,67.8
20230608-2734,2734,8,2023-06-20,67.3
20230608-2734,2734,9,2023-06-21,68.1
20230608-2734,2734,10,2023-06-26,68.8
20230608-4946,4946,0,2023-06-08,66.3
20230608-4946,4946,-1,2023-06-07,65.8
20230608-4946,4946,-2,2023-06-06,67.1
20230608-4946,4946,-3,2023-06-05,65.6
20230608-4946,4946,-4,2023-06-02,59.7
20230608-4946,4946,-5,2023-06-01,54.3
20230608-4946,4946,-6,2023-05-31,49.4
20230608-4946,4946,-7,2023-05-30,49.3
20230608-4946,4946,-8,2023-05-29,50.2
20230608-4946,4946,-9,2023-05-26,49.9
20230608-4946,4946,-10,2023-05-25,49.4
20230608-4946,4946,-11,2023-05-24,49.2
20230608-4946,4946,-12,2023-05-23,49.9
20230608-4946,4946,-13,2023-05-22,48.3
20230608-4946,4946,-14,2023-05-19,50.2
20230608-4946,4946,-15,2023-05-18,50.1
20230608-4946,4946,-16,2023-05-17,51.5
20230608-4946,4946,-17,2023-05-16,51.0
20230608-4946,4946,-18,2023-05-15,50.0
20230608-4946,4946,-19,2023-05-12,52.0
20230608-4946,4946,-20,2023-05-11,52.2
20230608-4946,4946,1,2023-06-09,64.0
20230608-4946,4946,2,2023-06-12,60.9
20230608-4946,4946,3,2023-06-13,61.2
20230608-4946,4946,4,2023-06-14,60.0
20230608-4946,4946,5,2023-06-15,59.4
20230608-4946,4946,6,2023-06-16,58.3
20230608-4946,4946,7,2023-06-19,62.8
20230608-4946,4946,8,2023-06-20,68.2
20230608-4946,4946,9,2023-06-21,69.0
20230608-4946,4946,10,2023-06-26,70.2
20230609-2745,2745,0,2023-06-09,105.5
20230609-2745,2745,-1,2023-06-08,108.0
20230609-2745,2745,-2,2023-06-07,98.5
20230609-2745,2745,-3,2023-06-06,89.6
20230609-2745,2745,-4,2023-06-05,81.5
20230609-2745,2745,-5,2023-06-02,79.5
20230609-2745,2745,-6,2023-06-01,75.8
20230609-2745,2745,-7,2023-05-31,75.0
20230609-2745,2745,-8,2023-05-30,70.5
20230609-2745,2745,-9,2023-05-29,70.0
20230609-2745,2745,-10,2023-05-26,68.2
20230609-2745,2745,-11,2023-05-25,73.0
20230609-2745,2745,-12,2023-05-24,71.0
20230609-2745,2745,-13,2023-05-23,77.2
20230609-2745,2745,-14,2023-05-22,70.5
20230609-2745,2745,-15,2023-05-19,64.1
20230609-2745,2745,-16,2023-05-18,63.3
20230609-2745,2745,-17,2023-05-17,64.9
20230609-2745,2745,-18,2023-05-16,59.0
20230609-2745,2745,-19,2023-05-15,53.7
20230609-2745,2745,-20,2023-05-12,48.95
20230609-2745,2745,1,2023-06-12,95.0
20230609-2745,2745,2,2023-06-13,104.5
20230609-2745,2745,3,2023-06-14,101.5
20230609-2745,2745,4,2023-06-15,102.0
20230609-2745,2745,5,2023-06-16,101.0
20230609-2745,2745,6,2023-06-19,106.0
20230609-2745,2745,7,2023-06-20,108.0
20230609-2745,2745,8,2023-06-21,113.0
20230609-2745,2745,9,2023-06-26,111.0
20230609-2745,2745,10,2023-06-27,105.0
20230612-2432,2432,0,2023-06-12,58.44
20230612-2432,2432,-1,2023-06-09,55.5
20230612-2432,2432,-2,2023-06-08,50.5
20230612-2432,2432,-3,2023-06-07,45.95
20230612-2432,2432,-4,2023-06-06,41.8
20230612-2432,2432,-5,2023-06-05,38.0
20230612-2432,2432,-6,2023-06-02,34.55
20230612-2432,2432,-7,2023-06-01,31.45
20230612-2432,2432,-8,2023-05-31,28.6
20230612-2432,2432,-9,2008-08-25,56.8
20230612-2432,2432,-10,2008-08-22,56.6
20230612-2432,2432,-11,2008-08-21,57.3
20230612-2432,2432,-12,2008-08-20,59.0
20230612-2432,2432,-13,2008-08-19,56.7
20230612-2432,2432,-14,2008-08-18,58.1
20230612-2432,2432,-15,2008-08-15,59.1
20230612-2432,2432,-16,2008-08-14,61.0
20230612-2432,2432,-17,2008-08-13,61.0
20230612-2432,2432,-18,2008-08-12,60.8
20230612-2432,2432,-19,2008-08-11,60.7
20230612-2432,2432,-20,2008-08-08,59.0
20230612-2432,2432,1,2023-06-13,56.1
20230612-2432,2432,2,2023-06-14,56.9
20230612-2432,2432,3,2023-06-15,51.3
20230612-2432,2432,4,2023-06-16,49.0
20230612-2432,2432,5,2023-06-19,50.5
20230612-2432,2432,6,2023-06-20,51.0
20230612-2432,2432,7,2023-06-21,49.0
20230612-2432,2432,8,2023-06-26,51.5
20230612-2432,2432,9,2023-06-27,51.6
20230612-2432,2432,10,2023-06-28,51.7
20230612-6625,6625,0,2023-06-12,112.29
20230612-6625,6625,-1,2023-06-09,136.5
20230612-6625,6625,-2,2023-06-08,145.0
20230612-6625,6625,-3,2023-06-07,132.0
20230612-6625,6625,-4,2023-06-06,120.0
20230612-6625,6625,-5,2023-06-05,109.5
20230612-6625,6625,-6,2023-06-02,99.8
20230612-6625,6625,-7,2023-06-01,101.5
20230612-6625,6625,-8,2023-05-31,94.5
20230612-6625,6625,-9,2023-05-30,91.2
20230612-6625,6625,-10,2023-05-29,93.9
20230612-6625,6625,-11,2023-05-26,93.6
20230612-6625,6625,-12,2023-05-25,96.2
20230612-6625,6625,-13,2023-05-24,87.03
20230612-6625,6625,-14,2023-05-23,98.5
20230612-6625,6625,-15,2023-05-22,97.3
20230612-6625,6625,-16,2023-05-19,96.1
20230612-6625,6625,-17,2023-05-18,102.0
20230612-6625,6625,-18,2023-05-17,100.5
20230612-6625,6625,-19,2023-05-16,91.6
20230612-6625,6625,-20,2023-05-15,90.4
20230612-6625,6625,1,2023-06-13,134.5
20230612-6625,6625,2,2023-06-14,134.5
20230612-6625,6625,3,2023-06-15,131.5
20230612-6625,6625,4,2023-06-16,127.0
20230612-6625,6625,5,2023-06-19,131.0
20230612-6625,6625,6,2023-06-20,131.0
20230612-6625,6625,7,2023-06-21,128.5
20230612-6625,6625,8,2023-06-26,127.5
20230612-6625,6625,9,2023-06-27,126.0
20230612-6625,6625,10,2023-06-28,132.0
20230613-5703,5703,0,2023-06-13,37.95
20230613-5703,5703,-1,2023-06-12,34.5
20230613-5703,5703,-2,2023-06-09,37.65
20230613-5703,5703,-3,2023-06-08,34.25
20230613-5703,5703,-4,2023-06-07,31.15
20230613-5703,5703,-5,2023-06-06,28.35
20230613-5703,5703,-6,2023-06-05,25.8
20230613-5703,5703,-7,2023-06-02,26.05
20230613-5703,5703,-8,2023-06-01,27.0
20230613-5703,5703,-9,2023-05-31,26.45
20230613-5703,5703,-10,2023-05-30,24.05
20230613-5703,5703,-11,2023-05-29,24.75
20230613-5703,5703,-12,2023-05-26,24.8
20230613-5703,5703,-13,2023-05-25,26.0
20230613-5703,5703,-14,2023-05-24,27.55
20230613-5703,5703,-15,2023-05-23,25.05
20230613-5703,5703,-16,2023-05-22,22.8
20230613-5703,5703,-17,2023-05-19,22.8
20230613-5703,5703,-18,2023-05-18,22.0
20230613-5703,5703,-19,2023-05-17,21.9
20230613-5703,5703,-20,2023-05-16,21.9
20230613-5703,5703,1,2023-06-14,37.8
20230613-5703,5703,2,2023-06-15,35.1
20230613-5703,5703,3,2023-06-16,36.1
20230613-5703,5703,4,2023-06-19,37.35
20230613-5703,5703,5,2023-06-20,38.6
20230613-5703,5703,6,2023-06-21,37.6
20230613-5703,5703,7,2023-06-26,36.3
20230613-5703,5703,8,2023-06-27,33.1
20230613-5703,5703,9,2023-06-28,36.2
20230613-5703,5703,10,2023-06-29,35.65
20230613-6577,6577,0,2023-06-13,124.49
20230613-6577,6577,-1,2023-06-12,114.4
20230613-6577,6577,-2,2023-06-09,104.3
20230613-6577,6577,-3,2023-06-08,95.17
20230613-6577,6577,-4,2023-06-07,86.52
20230613-6577,6577,-5,2023-06-06,78.73
20230613-6577,6577,-6,2023-06-05,76.33
20230613-6577,6577,-7,2023-06-02,75.75
20230613-6577,6577,-8,2023-06-01,75.65
20230613-6577,6577,-9,2023-05-31,75.94
20230613-6577,6577,-10,2023-05-30,76.42
20230613-6577,6577,-11,2023-05-29,76.23
20230613-6577,6577,-12,2023-05-26,74.12
20230613-6577,6577,-13,2023-05-25,75.08
20230613-6577,6577,-14,2023-05-24,75.94
20230613-6577,6577,-15,2023-05-23,75.85
20230613-6577,6577,-16,2023-05-22,73.83
20230613-6577,6577,-17,2023-05-19,73.54
20230613-6577,6577,-18,2023-05-18,73.16
20230613-6577,6577,-19,2023-05-17,71.14
20230613-6577,6577,-20,2023-05-16,70.94
20230613-6577,6577,1,2023-06-14,131.7
20230613-6577,6577,2,2023-06-15,125.45
20230613-6577,6577,3,2023-06-16,126.41
20230613-6577,6577,4,2023-06-19,124.01
20230613-6577,6577,5,2023-06-20,121.12
20230613-6577,6577,6,2023-06-21,125.93
20230613-6577,6577,7,2023-06-26,132.66
20230613-6577,6577,8,2023-06-27,119.68
20230613-6577,6577,9,2023-06-28,116.8
20230613-6577,6577,10,2023-06-29,115.36
20230613-8034,8034,0,2023-06-13,21.89
20230613-8034,8034,-1,2023-06-12,21.6
20230613-8034,8034,-2,2023-06-09,21.12
20230613-8034,8034,-3,2023-06-08,19.23
20230613-8034,8034,-4,2023-06-07,17.49
20230613-8034,8034,-5,2023-06-06,15.94
20230613-8034,8034,-6,2023-06-05,16.23
20230613-8034,8034,-7,2023-06-02,15.79
20230613-8034,8034,-8,2023-06-01,15.74
20230613-8034,8034,-9,2023-05-31,15.69
20230613-8034,8034,-10,2023-05-30,15.55
20230613-8034,8034,-11,2023-05-29,15.79
20230613-8034,8034,-12,2023-05-26,15.31
20230613-8034,8034,-13,2023-05-25,15.35
20230613-8034,8034,-14,2023-05-24,15.31
20230613-8034,8034,-15,2023-05-23,15.35
20230613-8034,8034,-16,2023-05-22,15.02
20230613-8034,8034,-17,2023-05-19,14.87
20230613-8034,8034,-18,2023-05-18,14.92
20230613-8034,8034,-19,2023-05-17,15.02
20230613-8034,8034,-20,2023-05-16,15.06
20230613-8034,8034,1,2023-06-14,22.38
20230613-8034,8034,2,2023-06-15,21.7
20230613-8034,8034,3,2023-06-16,21.12
20230613-8034,8034,4,2023-06-19,21.41
20230613-8034,8034,5,2023-06-20,21.55
20230613-8034,8034,6,2023-06-21,21.75
20230613-8034,8034,7,2023-06-26,23.88
20230613-8034,8034,8,2023-06-27,21.51
20230613-8034,8034,9,2023-06-28,21.7
20230613-8034,8034,10,2023-06-29,19.91
20230614-2743,2743,0,2023-06-14,166.0
20230614-2743,2743,-1,2023-06-13,167.0
20230614-2743,2743,-2,2023-06-12,152.0
20230614-2743,2743,-3,2023-06-09,162.5
20230614-2743,2743,-4,2023-06-08,176.5
20230614-2743,2743,-5,2023-06-07,160.5
20230614-2743,2743,-6,2023-06-06,146.0
20230614-2743,2743,-7,2023-06-05,144.0
