公布日期,證券代號,證券名稱,處置起始,處置結束,處置營業日數,撮合頻率(分鐘),開盤價,收盤價,short_return,broker_bought,avg_vol_5T,max_vol_5T,vol_diff_5T,avg_vol_10T,max_vol_10T,vol_diff_10T,avg_vol_20T,max_vol_20T,vol_diff_20T
2025-01-06,8937,合騏,2025-01-07,2025-01-20,10,5,155.0,162.5,-0.0484,27,2091344.6,3758902.0,0.4436,1251182.8,3758902.0,0.6671,876141.4,3758902.0,0.7669
2025-01-08,6442,光聖,2025-01-09,2025-01-22,10,20,593.0,616.0,-0.0388,28,5042018.0,6196461.0,0.1863,2625705.1,6196461.0,0.5763,2807260.95,10616345.0,0.7356
2025-01-09,6477,安集,2025-01-10,2025-02-05,12,5,40.0,38.65,0.0338,28,14206731.4,31095951.0,0.5431,7235855.9,31095951.0,0.7673,3725482.0,31095951.0,0.8802
2025-01-10,8045,達運光電,2025-01-13,2025-02-04,10,5,115.0,115.0,0.0,0,2180028.6,3093790.0,0.2954,1611420.2,3093790.0,0.4791,1010156.7,3093790.0,0.6735
2025-01-13,3363,上詮,2025-01-14,2025-02-07,12,20,298.0,276.0,0.0738,29,15474261.6,21299192.0,0.2735,8257132.9,21299192.0,0.6123,6503000.05,21299192.0,0.6947
2025-01-15,6547,高端疫苗,2025-01-16,2025-02-07,10,5,49.85,49.55,0.006,29,14704698.2,31332679.0,0.5307,7896552.9,31332679.0,0.748,4558078.2,31332679.0,0.8545
2025-01-17,4772,台特化,2025-01-20,2025-02-11,10,5,247.5,245.5,0.0081,26,7547066.2,10291100.0,0.2666,5190089.9,10291100.0,0.4957,2953250.3,10291100.0,0.713
2025-01-20,3379,彬台,2025-01-21,2025-02-14,12,5,62.0,58.6,0.0548,29,43639705.8,58444872.0,0.2533,24274986.8,58444872.0,0.5847,13875891.25,58444872.0,0.7626
2025-01-21,3081,聯亞,2025-01-22,2025-02-17,12,20,490.0,501.0,-0.0224,29,9205148.4,16840531.0,0.4534,4951588.4,16840531.0,0.706,2743171.4,16840531.0,0.8371
2025-02-03,6104,創惟,2025-02-04,2025-02-17,10,20,167.5,166.5,0.006,27,8173746.4,13391690.0,0.3896,6256936.0,13391690.0,0.5328,6110074.3,33773713.0,0.8191
2025-02-04,6558,興能高,2025-02-05,2025-02-18,10,5,60.5,60.4,0.0017,28,74981501.2,107187147.0,0.3005,80682104.0,112528107.0,0.283,66230920.85,127022110.0,0.4786
2025-02-06,6485,點序,2025-02-07,2025-02-20,10,5,62.0,61.1,0.0145,21,1779118.0,2640776.0,0.3263,1063132.0,2640776.0,0.5974,589382.7,2640776.0,0.7768
2025-02-07,8096,擎亞,2025-02-10,2025-02-21,10,5,52.4,54.0,-0.0305,29,27618753.0,38725929.0,0.2868,17135182.3,38725929.0,0.5575,9238038.75,38725929.0,0.7615
2025-02-10,3349,寶德,2025-02-11,2025-02-24,10,5,24.0,22.5,0.0625,10,110129.6,278008.0,0.6039,60010.6,278008.0,0.7841,36583.55,278008.0,0.8684
2025-02-10,4154,樂威科-KY,2025-02-11,2025-02-24,10,5,19.9,20.25,-0.0176,2,175427.8,370485.0,0.5265,102908.7,370485.0,0.7222,64158.9,370485.0,0.8268
2025-02-10,6148,驊宏資,2025-02-11,2025-02-26,12,5,39.65,38.45,0.0303,28,17489800.8,26011965.0,0.3276,8912296.1,26011965.0,0.6574,4619433.1,26011965.0,0.8224
2025-02-11,6215,和椿,2025-02-12,2025-02-27,12,5,137.0,138.5,-0.0109,29,38211601.4,64046872.0,0.4034,33787016.7,64046872.0,0.4725,33170930.95,82395308.0,0.5974
2025-02-12,4946,辣椒,2025-02-13,2025-02-26,10,5,66.7,66.7,0.0,12,189234.6,290086.0,0.3477,107210.1,290086.0,0.6304,58613.15,290086.0,0.7979
2025-02-12,6113,亞矽,2025-02-13,2025-02-26,10,5,23.1,22.05,0.0455,16,1434417.6,3475238.0,0.5872,778644.6,3475238.0,0.7759,470308.35,3475238.0,0.8647
2025-02-13,4971,IET-KY,2025-02-14,2025-02-27,10,5,158.0,164.0,-0.038,29,8362228.8,18731018.0,0.5536,5352013.3,18731018.0,0.7143,3363195.45,18731018.0,0.8204
2025-02-13,6739,竹陞科技,2025-02-14,2025-02-27,10,5,275.5,268.0,0.0272,21,952867.0,1858179.0,0.4872,534096.4,1858179.0,0.7126,318018.4,1858179.0,0.8289
2025-02-13,8096,擎亞,2025-02-14,2025-02-27,10,20,63.3,64.6,-0.0205,29,17104749.8,37245049.0,0.5408,20371656.5,38725929.0,0.474,11455745.1,38725929.0,0.7042
2025-02-14,2438,翔耀,2025-02-17,2025-03-03,10,5,39.5,37.5,0.0506,22,682602.4,1705202.0,0.5997,429510.8,1705202.0,0.7481,266687.4,1705202.0,0.8436
2025-02-14,6854,錼創科技-KY創,2025-02-17,2025-03-03,10,5,257.0,257.0,0.0,21,1292121.2,1826852.0,0.2927,861921.5,1826852.0,0.5282,857263.3,1984506.0,0.568
2025-02-17,8234,新漢,2025-02-18,2025-03-06,12,5,82.0,87.8,-0.0707,29,23357855.8,41342773.0,0.435,15419216.2,41342773.0,0.627,8460350.8,41342773.0,0.7954
2025-02-18,4971,IET-KY,2025-02-19,2025-03-07,12,20,170.0,169.0,0.0059,23,7486727.4,18731018.0,0.6003,5192305.8,18731018.0,0.7228,3477025.25,18731018.0,0.8144
2025-02-18,6276,安鈦克,2025-02-19,2025-03-05,10,5,39.05,39.8,-0.0192,15,353780.8,786232.0,0.55,193535.7,786232.0,0.7538,107294.45,786232.0,0.8635
2025-02-18,6739,竹陞科技,2025-02-19,2025-03-05,10,20,328.5,309.0,0.0594,18,772746.0,1858179.0,0.5841,622496.3,1858179.0,0.665,350311.65,1858179.0,0.8115
2025-02-20,3363,上詮,2025-02-21,2025-03-07,10,20,346.5,329.0,0.0505,29,5782285.0,7678171.0,0.2469,6959889.7,13325951.0,0.4777,4358469.05,13325951.0,0.6729
2025-02-26,4534,慶騰,2025-02-27,2025-03-13,10,5,29.3,30.5,-0.041,27,6186016.8,7871009.0,0.2141,3396208.0,7871009.0,0.5685,1918625.45,7871009.0,0.7562
2025-03-06,3081,聯亞,2025-03-07,2025-03-20,10,20,371.0,389.5,-0.0499,29,8557620.0,11293643.0,0.2423,5812667.8,11293643.0,0.4853,3656580.7,11293643.0,0.6762
2025-03-06,3321,同泰,2025-03-07,2025-03-20,10,10,9.66,9.52,0.0145,12,873687.6,1650175.0,0.4705,699383.4,1650175.0,0.5762,394100.4,1650175.0,0.7612
2025-03-07,5314,世紀,2025-03-10,2025-03-21,10,5,958.0,991.0,-0.0344,27,1255585.2,2561168.0,0.5098,941369.7,2561168.0,0.6324,900299.1,2561168.0,0.6485
2025-03-12,5314,世紀,2025-03-13,2025-03-26,10,20,1150.0,1090.0,0.0522,19,1122631.6,2561168.0,0.5617,787903.9,2561168.0,0.6924,759860.5,2561168.0,0.7033
2025-03-13,4946,辣椒,2025-03-14,2025-03-27,10,20,112.0,97.2,0.1321,22,405860.8,633712.0,0.3596,248453.5,633712.0,0.6079,215692.9,633712.0,0.6596
2025-03-14,3363,上詮,2025-03-17,2025-03-28,10,20,278.5,299.5,-0.0754,29,8404900.4,10184884.0,0.1748,4488788.2,10184884.0,0.5593,3942551.0,10184884.0,0.6129
2025-03-14,3528,安馳,2025-03-17,2025-04-01,12,5,76.1,83.4,-0.0959,28,11325287.2,20632517.0,0.4511,6223492.0,20632517.0,0.6984,3176296.45,20632517.0,0.8461
2025-03-19,6113,亞矽,2025-03-20,2025-04-08,12,20,28.85,27.7,0.0399,25,11809721.6,25978283.0,0.5454,5999234.3,25978283.0,0.7691,3131718.0,25978283.0,0.8794
2025-03-19,6227,茂綸,2025-03-20,2025-04-08,12,5,131.0,129.0,0.0153,29,22007541.2,28090016.0,0.2165,13116764.3,28090016.0,0.533,7059735.7,28090016.0,0.7487
2025-03-20,8088,品安,2025-03-21,2025-04-09,12,5,34.9,35.0,-0.0029,28,28530220.6,50881769.0,0.4393,17760352.1,50881769.0,0.6509,9500887.85,50881769.0,0.8133
2025-03-21,6130,上亞科技,2025-03-24,2025-04-08,10,5,36.3,36.3,0.0,11,361113.4,840975.0,0.5706,194068.8,840975.0,0.7692,108893.1,840975.0,0.8705
2025-03-21,8111,立碁,2025-03-24,2025-04-10,12,5,69.6,67.4,0.0316,29,77493717.0,151176882.0,0.4874,42254137.7,151176882.0,0.7205,24244858.15,151176882.0,0.8396
2025-03-24,2314,台揚,2025-03-25,2025-04-09,10,10,16.1,16.1,0.0,23,1017146.6,3127889.0,0.6748,1182907.0,3127889.0,0.6218,1217968.75,3127889.0,0.6106
2025-03-24,4943,康控-KY,2025-03-25,2025-04-09,10,45,11.25,11.7,-0.04,5,154214.8,313715.0,0.5084,100808.4,313715.0,0.6787,56487.55,313715.0,0.8199
2025-03-25,8033,雷虎,2025-03-26,2025-04-14,12,5,72.5,73.3,-0.011,29,24378553.6,31535666.0,0.227,14608662.8,31535666.0,0.5368,8451681.2,31535666.0,0.732
2025-03-26,6130,上亞科技,2025-03-27,2025-04-11,10,20,38.0,38.0,0.0,12,775351.4,1482072.0,0.4768,459441.1,1482072.0,0.69,242638.95,1482072.0,0.8363
2025-03-27,2314,台揚,2025-03-28,2025-04-14,10,25,11.75,14.35,-0.2213,24,4232819.2,14557561.0,0.7092,2422771.9,14557561.0,0.8336,1778243.0,14557561.0,0.8778
2025-03-27,2468,華經,2025-03-28,2025-04-16,12,5,62.7,63.8,-0.0175,29,56833195.0,128172678.0,0.5566,34052326.5,128172678.0,0.7343,32880361.2,128172678.0,0.7435
2025-03-27,4949,有成精密,2025-03-28,2025-04-14,10,5,41.2,37.55,0.0886,29,10255628.4,17516267.0,0.4145,6235197.5,17516267.0,0.644,3479544.3,17516267.0,0.8014
2025-03-27,6140,訊達,2025-03-28,2025-04-16,12,5,44.3,43.35,0.0214,28,47128898.4,81109308.0,0.4189,24779081.1,81109308.0,0.6945,15214988.45,81109308.0,0.8124
2025-04-08,3363,上詮,2025-04-09,2025-04-22,10,20,176.0,176.0,0.0,20,4255152.4,8830977.0,0.5182,2422723.5,8830977.0,0.7257,3779668.95,10184884.0,0.6289
2025-04-11,3363,上詮,2025-04-14,2025-04-25,10,20,157.0,159.0,-0.0127,19,954109.8,2548738.0,0.6257,2686209.1,8830977.0,0.6958,2745191.95,8830977.0,0.6891
2025-04-11,8937,合騏,2025-04-14,2025-04-25,10,5,109.5,105.0,0.0411,18,1086483.8,4294135.0,0.747,1055166.7,4294135.0,0.7543,762362.75,4294135.0,0.8225
2025-04-14,3055,蔚華科,2025-04-15,2025-04-28,10,5,42.0,44.5,-0.0595,21,1988386.2,4189058.0,0.5253,1066964.4,4189058.0,0.7453,612984.25,4189058.0,0.8537
2025-04-14,3297,杭特,2025-04-15,2025-04-30,12,5,34.0,34.15,-0.0044,27,6133521.2,13142880.0,0.5333,3901465.0,13142880.0,0.7031,2049983.2,13142880.0,0.844
2025-04-14,5245,智晶,2025-04-15,2025-04-28,10,5,20.85,19.65,0.0576,7,587174.4,1605744.0,0.6343,333975.1,1605744.0,0.792,179198.35,1605744.0,0.8884
2025-04-14,6517,保勝光學,2025-04-15,2025-04-28,10,5,64.7,63.9,0.0124,28,5641666.6,13341882.0,0.5771,9460520.6,22104902.0,0.572,9471973.1,33440099.0,0.7167
2025-04-14,6668,中揚光,2025-04-15,2025-04-28,10,5,32.7,31.35,0.0413,23,1882673.8,4008673.0,0.5303,1630048.0,4008673.0,0.5934,1090082.15,4008673.0,0.7281
2025-04-17,3434,哲固,2025-04-18,2025-05-02,10,5,74.2,61.8,0.1671,28,8081681.2,17248264.0,0.5314,7062209.4,17248264.0,0.5906,7277317.75,29232517.0,0.7511
2025-04-17,5314,世紀*,2025-04-18,2025-05-02,10,20,66.0,60.5,0.0833,29,22249138.6,32002652.0,0.3048,11990570.7,32002652.0,0.6253,6550019.5,32002652.0,0.7953
2025-04-17,6228,全譜,2025-04-18,2025-05-02,10,5,61.0,49.95,0.1811,25,1930853.2,4279481.0,0.5488,1638145.3,4279481.0,0.6172,1142869.6,4279481.0,0.7329
2025-04-18,3128,昇銳,2025-04-21,2025-05-05,10,5,26.4,27.0,-0.0227,25,2816709.4,4886438.0,0.4236,1755032.4,4886438.0,0.6408,2354001.55,9100507.0,0.7413
2025-04-18,6560,欣普羅,2025-04-21,2025-05-05,10,5,32.5,34.45,-0.06,11,371851.0,640699.0,0.4196,231188.6,640699.0,0.6392,131560.4,640699.0,0.7947
2025-04-21,3081,聯亞,2025-04-22,2025-05-06,10,5,241.5,228.5,0.0538,28,6438041.2,8057229.0,0.201,5078704.4,8134121.0,0.3756,5088567.4,13120331.0,0.6122
2025-04-21,6916,華凌,2025-04-22,2025-05-06,10,5,27.2,27.3,-0.0037,22,1587588.8,2795897.0,0.4322,942030.2,2795897.0,0.6631,639003.7,2795897.0,0.7714
2025-04-28,3147,大綜,2025-04-29,2025-05-15,12,5,268.0,294.0,-0.097,29,9578368.6,18677226.0,0.4872,9553403.9,18677226.0,0.4885,5633886.1,18677226.0,0.6984
2025-04-28,3709,鑫聯大投控,2025-04-29,2025-05-13,10,5,47.9,48.45,-0.0115,29,17818099.2,39121499.0,0.5445,11757798.0,39121499.0,0.6995,7302086.35,39121499.0,0.8133
2025-05-02,7714,創泓科技,2025-05-05,2025-05-16,10,5,146.5,147.0,-0.0034,21,720428.2,1148456.0,0.3727,437933.7,1148456.0,0.6187,316316.2,1148456.0,0.7246
2025-05-06,4946,辣椒,2025-05-07,2025-05-20,10,5,203.0,224.5,-0.1059,24,656232.4,798072.0,0.1777,559109.2,798072.0,0.2994,457407.0,798072.0,0.4269
2025-05-06,6441,廣錠,2025-05-07,2025-05-20,10,5,31.3,31.3,0.0,12,550103.4,1128792.0,0.5127,307699.2,1128792.0,0.7274,213404.2,1128792.0,0.8109
2025-05-07,3073,天方能源,2025-05-08,2025-05-23,12,5,50.5,49.0,0.0297,24,1952124.6,5017107.0,0.6109,1042080.7,5017107.0,0.7923,603295.5,5017107.0,0.8798
2025-05-12,3363,上詮,2025-05-13,2025-05-26,10,20,230.5,222.0,0.0369,29,14002435.4,25381257.0,0.4483,10783188.0,25381257.0,0.5752,5714795.4,25381257.0,0.7748
2025-05-14,6499,益安,2025-05-15,2025-05-28,10,5,75.3,79.9,-0.0611,29,7354254.8,15142737.0,0.5143,3796421.5,15142737.0,0.7493,2019888.35,15142737.0,0.8666
2025-05-14,6596,寬宏藝術,2025-05-15,2025-05-28,10,5,119.5,119.0,0.0042,20,2435034.6,4948250.0,0.5079,1393479.0,4948250.0,0.7184,809856.95,4948250.0,0.8363
2025-05-15,3081,聯亞,2025-05-16,2025-06-03,12,20,320.0,310.0,0.0312,29,8904538.8,11290844.0,0.2113,5994104.2,11290844.0,0.4691,4276453.5,11290844.0,0.6212
2025-05-15,6442,光聖,2025-05-16,2025-05-29,10,5,463.0,467.5,-0.0097,28,8307368.6,11768573.0,0.2941,6402266.6,11768573.0,0.456,4769387.25,11768573.0,0.5947
2025-05-16,4554,橙的,2025-05-19,2025-06-02,10,5,43.8,42.75,0.024,17,940796.8,1620411.0,0.4194,484421.8,1620411.0,0.7011,249534.05,1620411.0,0.846
2025-05-19,6591,動力-KY,2025-05-20,2025-06-03,10,5,74.2,73.0,0.0162,27,9749534.4,17257794.0,0.4351,5000638.5,17257794.0,0.7102,2576954.15,17257794.0,0.8507
2025-05-19,8038,長園科,2025-05-20,2025-06-03,10,5,29.3,29.5,-0.0068,20,1461076.4,2063425.0,0.2919,774672.7,2063425.0,0.6246,428132.0,2063425.0,0.7925
2025-05-21,3205,佰研,2025-05-22,2025-06-05,10,5,39.75,39.75,0.0,10,769321.2,1004656.0,0.2342,409663.0,1004656.0,0.5922,229982.1,1004656.0,0.7711
2025-05-21,4554,橙的,2025-05-22,2025-06-05,10,20,45.5,49.5,-0.0879,16,758127.2,1620411.0,0.5321,615178.8,1620411.0,0.6204,318523.05,1620411.0,0.8034
2025-05-23,1419,新紡,2025-05-26,2025-06-09,10,5,70.3,74.3,-0.0569,0,5666882.8,7305635.0,0.2243,2903579.7,7305635.0,0.6026,1491969.9,7305635.0,0.7958
2025-05-23,6499,益安,2025-05-26,2025-06-09,10,20,111.0,117.5,-0.0586,0,2754723.6,3459293.0,0.2037,5059525.9,15142737.0,0.6659,2828022.5,15142737.0,0.8132
2025-05-26,3205,佰研,2025-05-27,2025-06-10,10,20,45.9,41.2,0.1024,0,1204288.2,1648106.0,0.2693,830250.0,1648106.0,0.4962,445056.3,1648106.0,0.73
2025-05-26,4946,辣椒,2025-05-27,2025-06-10,10,20,252.0,237.5,0.0575,0,628551.6,851132.0,0.2615,437622.0,851132.0,0.4858,453104.0,851132.0,0.4676
2025-05-26,6560,欣普羅,2025-05-27,2025-06-10,10,20,49.25,52.2,-0.0599,0,1343501.8,3279705.0,0.5904,717843.0,3279705.0,0.7811,451060.85,3279705.0,0.8625
2025-05-27,3297,杭特,2025-05-28,2025-06-13,12,5,45.7,44.4,0.0284,0,24039503.8,36863534.0,0.3479,13246204.5,36863534.0,0.6407,9062544.15,36863534.0,0.7542
2025-05-28,5475,德宏,2025-05-29,2025-06-12,10,5,17.0,17.2,-0.0118,0,5627327.8,9969753.0,0.4356,2980499.2,9969753.0,0.701,1556370.3,9969753.0,0.8439
2025-05-28,6499,益安,2025-05-29,2025-06-12,10,20,127.0,120.0,0.0551,0,2602600.4,3459293.0,0.2476,2369575.0,3459293.0,0.315,3082998.25,15142737.0,0.7964
2025-05-29,3294,英濟,2025-06-02,2025-06-17,12,5,37.15,38.0,-0.0229,0,46416555.0,73859371.0,0.3716,25497558.5,73859371.0,0.6548,13781787.6,73859371.0,0.8134
2025-05-29,6574,霈方,2025-06-02,2025-06-13,10,5,79.6,78.7,0.0113,0,92271.6,190540.0,0.5157,51908.0,190540.0,0.7276,30370.7,190540.0,0.8406
2025-05-29,9902,台火,2025-06-02,2025-06-13,10,5,22.7,21.55,0.0507,0,13812696.0,23078300.0,0.4015,8281868.2,23078300.0,0.6411,4489408.4,23078300.0,0.8055
2025-06-02,1235,興泰,2025-06-03,2025-06-16,10,5,65.2,61.2,0.0613,10,153440.4,209831.0,0.2687,87563.8,209831.0,0.5827,50668.9,209831.0,0.7585
2025-06-02,6593,台灣銘板,2025-06-03,2025-06-18,12,5,62.4,71.1,-0.1394,27,5462982.0,9829349.0,0.4442,3274590.6,9829349.0,0.6669,1755649.55,9829349.0,0.8214
2025-06-05,3363,上詮,2025-06-06,2025-06-23,12,20,249.5,241.5,0.0321,29,8524324.8,11261437.0,0.2431,5878734.6,11261437.0,0.478,5827069.85,25381257.0,0.7704
2025-06-05,4168,醣聯,2025-06-06,2025-06-19,10,5,26.8,27.65,-0.0317,21,1922760.4,3417203.0,0.4373,1158918.2,3417203.0,0.6609,614244.2,3417203.0,0.8202
2025-06-09,6885,全福生技,2025-06-10,2025-06-23,10,5,32.0,34.05,-0.0641,25,1901051.2,4485951.0,0.5762,1042538.6,4485951.0,0.7676,603550.8,4485951.0,0.8655
2025-06-10,6276,安鈦克,2025-06-11,2025-06-26,12,5,66.9,62.4,0.0673,29,8407624.2,11812906.0,0.2883,4974367.8,11812906.0,0.5789,2579286.3,11812906.0,0.7817
2025-06-13,3081,聯亞,2025-06-16,2025-06-27,10,20,322.0,324.0,-0.0062,28,9134356.0,16181928.0,0.4355,6831048.4,16181928.0,0.5779,3631795.7,16181928.0,0.7756
2025-06-17,7642,昶瑞機電,2025-06-18,2025-07-01,10,5,128.5,127.0,0.0117,22,1124841.2,1377938.0,0.1837,749280.0,1377938.0,0.4562,591664.45,1377938.0,0.5706
2025-06-19,6499,益安,2025-06-20,2025-07-07,12,20,138.0,132.5,0.0399,29,12183014.0,23282451.0,0.4767,6911571.6,23282451.0,0.7031,4449220.45,23282451.0,0.8089
2025-06-25,3040,遠見,2025-06-26,2025-07-09,10,5,62.7,63.4,-0.0112,24,5926466.8,11335663.0,0.4772,3243206.6,11335663.0,0.7139,1720371.75,11335663.0,0.8482
2025-06-25,6739,竹陞科技,2025-06-26,2025-07-11,12,5,375.5,386.0,-0.028,28,2347728.4,3201132.0,0.2666,1448863.7,3201132.0,0.5474,972908.65,3201132.0,0.6961
2025-06-25,6895,宏碩系統,2025-06-26,2025-07-09,10,5,186.5,179.0,0.0402,18,1024374.6,1895530.0,0.4596,537329.3,1895530.0,0.7165,334678.8,1895530.0,0.8234
2025-06-26,2314,台揚,2025-06-27,2025-07-10,10,45,12.55,11.9,0.0518,16,2206346.6,4281784.0,0.4847,1308145.1,4281784.0,0.6945,815169.75,4281784.0,0.8096
2025-06-30,4804,大略-KY,2025-07-01,2025-07-14,10,45,5.99,5.8,0.0317,3,579324.0,1190950.0,0.5136,423238.9,1190950.0,0.6446,223302.75,1190950.0,0.8125
2025-07-01,3122,笙泉,2025-07-02,2025-07-15,10,5,28.8,27.15,0.0573,18,1529528.6,4889282.0,0.6872,818969.1,4889282.0,0.8325,483740.15,4889282.0,0.9011
2025-07-04,3577,泓格,2025-07-07,2025-07-18,10,5,85.5,84.8,0.0082,23,4298303.8,10092465.0,0.5741,2313208.4,10092465.0,0.7708,1228546.75,10092465.0,0.8783
2025-07-04,8227,巨有科技,2025-07-07,2025-07-22,12,5,181.0,171.5,0.0525,29,4849815.6,7718584.0,0.3717,2808676.6,7718584.0,0.6361,1886543.6,7718584.0,0.7556
2025-07-07,3629,地心引力,2025-07-08,2025-07-21,10,45,27.0,27.0,0.0,1,12020.8,28055.0,0.5715,9212.9,28055.0,0.6716,7357.4,28055.0,0.7378
2025-07-10,3629,地心引力,2025-07-11,2025-07-24,10,60,35.0,35.85,-0.0243,4,80692.0,142356.0,0.4332,47507.3,142356.0,0.6663,26303.65,142356.0,0.8152
2025-07-11,3081,聯亞,2025-07-14,2025-07-25,10,20,363.0,345.0,0.0496,29,6865984.4,13563589.0,0.4938,6195203.4,13563589.0,0.5432,3438091.15,13563589.0,0.7465
2025-07-11,5245,智晶,2025-07-14,2025-07-25,10,5,32.15,33.5,-0.042,21,1680364.4,2306694.0,0.2715,1104989.7,2306694.0,0.521,574293.6,2306694.0,0.751
2025-07-15,5314,世紀*,2025-07-16,2025-07-31,12,5,71.1,68.7,0.0338,25,50532434.0,79870072.0,0.3673,30937648.0,79870072.0,0.6127,17002105.75,79870072.0,0.7871
2025-07-15,8499,鼎炫-KY,2025-07-16,2025-07-29,10,5,243.0,244.0,-0.0041,19,939906.6,2274350.0,0.5867,551814.1,2274350.0,0.7574,344584.5,2274350.0,0.8485
2025-07-16,3708,上緯投控,2025-07-17,2025-08-01,12,5,98.0,96.9,0.0112,24,13730682.6,26004817.0,0.472,7138767.2,26004817.0,0.7255,3827363.6,26004817.0,0.8528
2025-07-16,4991,環宇-KY,2025-07-17,2025-08-01,12,5,158.0,162.0,-0.0253,25,49213807.2,64227723.0,0.2338,50432773.9,64227723.0,0.2148,39379667.0,64227723.0,0.3869
2025-07-17,1595,川寶,2025-07-18,2025-08-04,12,5,40.5,40.6,-0.0025,17,3205182.2,8582580.0,0.6265,1675857.0,8582580.0,0.8047,887259.9,8582580.0,0.8966
2025-07-17,6933,AMAX-KY,2025-07-18,2025-07-31,10,5,178.5,178.5,0.0,11,661059.6,1826214.0,0.638,356846.2,1826214.0,0.8046,216595.3,1826214.0,0.8814
2025-07-18,6499,益安,2025-07-21,2025-08-01,10,20,126.5,120.5,0.0474,24,5064111.8,6332660.0,0.2003,5574417.1,14010896.0,0.6021,3136982.7,14010896.0,0.7761
2025-07-18,8210,勤誠,2025-07-21,2025-08-01,10,5,544.0,542.0,0.0037,23,1931102.6,2012907.0,0.0406,3351549.8,6169780.0,0.4568,3504662.35,6519679.0,0.4624
2025-07-18,8472,夠麻吉,2025-07-21,2025-08-01,10,5,49.95,49.95,0.0,4,86535.4,145547.0,0.4054,47922.4,145547.0,0.6707,25845.5,145547.0,0.8224
2025-07-18,8499,鼎炫-KY,2025-07-21,2025-08-01,10,20,283.0,291.0,-0.0283,15,1060163.8,2274350.0,0.5339,701107.9,2274350.0,0.6917,432415.05,2274350.0,0.8099
2025-07-22,6933,AMAX-KY,2025-07-23,2025-08-05,10,20,217.0,216.5,0.0023,20,588535.6,954974.0,0.3837,530666.6,1826214.0,0.7094,293679.9,1826214.0,0.8392
2025-07-24,4989,榮科,2025-07-25,2025-08-07,10,5,22.6,23.5,-0.0398,23,5465770.8,9879061.0,0.4467,2867281.3,9879061.0,0.7098,1523437.5,9879061.0,0.8458
2025-07-24,6442,光聖,2025-07-25,2025-08-11,12,5,576.0,617.0,-0.0712,25,10873460.6,17578144.0,0.3814,6198175.9,17578144.0,0.6474,4120388.05,17578144.0,0.7656
2025-07-29,6291,沛亨,2025-07-30,2025-08-12,10,5,135.5,129.5,0.0443,19,1739380.6,3236207.0,0.4625,980183.5,3236207.0,0.6971,499673.7,3236207.0,0.8456
2025-07-31,3230,錦明,2025-08-01,2025-08-14,10,5,47.5,48.3,-0.0168,25,7845686.6,12329239.0,0.3637,4197097.5,12329239.0,0.6596,2203674.4,12329239.0,0.8213
2025-07-31,6928,攸泰科技,2025-08-01,2025-08-18,12,5,74.0,72.5,0.0203,25,6695286.8,9822941.0,0.3184,3432302.5,9822941.0,0.6506,1886984.0,9822941.0,0.8079
2025-07-31,8033,雷虎,2025-08-01,2025-08-18,12,5,97.6,95.6,0.0205,25,78559097.0,117453419.0,0.3311,47122530.2,117453419.0,0.5988,25693404.6,117453419.0,0.7812
2025-07-31,8045,達運光電,2025-08-01,2025-08-14,10,5,104.5,106.5,-0.0191,24,3520919.0,6158321.0,0.4283,1853859.5,6158321.0,0.699,1032426.1,6158321.0,0.8324
2025-08-01,3081,聯亞,2025-08-04,2025-08-15,10,20,400.0,395.5,0.0112,25,9430662.8,11258526.0,0.1624,5011872.3,11258526.0,0.5548,4353060.8,13563589.0,0.6791
2025-08-04,2429,銘旺科,2025-08-05,2025-08-20,12,5,88.2,88.4,-0.0023,24,20918388.6,40003078.0,0.4771,13023286.5,40003078.0,0.6744,7671124.95,40003078.0,0.8082
2025-08-05,4804,大略-KY,2025-08-06,2025-08-19,10,60,10.35,10.0,0.0338,5,800554.6,1340763.0,0.4029,474144.6,1340763.0,0.6464,293482.35,1340763.0,0.7811
2025-08-06,3623,富晶通,2025-08-07,2025-08-20,10,5,24.5,24.65,-0.0061,12,1646581.0,2821749.0,0.4165,885337.0,2821749.0,0.6862,460993.1,2821749.0,0.8366
2025-08-06,6949,沛爾生醫-創,2025-08-07,2025-08-20,10,5,281.5,281.5,0.0,4,230497.0,454590.0,0.493,261311.9,598839.0,0.5636,190110.65,598839.0,0.6825
2025-08-06,8472,夠麻吉,2025-08-07,2025-08-20,10,20,73.1,80.4,-0.0999,18,408605.6,731821.0,0.4417,262628.3,731821.0,0.6411,197587.6,731821.0,0.73
2025-08-07,8033,雷虎,2025-08-08,2025-08-21,10,20,112.0,105.0,0.0625,25,9721193.0,11355365.0,0.1439,44140145.0,117453419.0,0.6242,27070570.45,117453419.0,0.7695
2025-08-08,6129,普誠,2025-08-11,2025-08-22,10,5,14.3,13.9,0.028,12,1903488.2,3558274.0,0.4651,1063449.5,3558274.0,0.7011,620284.7,3558274.0,0.8257
2025-08-08,6727,亞泰金屬,2025-08-11,2025-08-22,10,5,118.5,118.5,0.0,20,1834547.2,4825063.0,0.6198,1007468.3,4825063.0,0.7912,534331.25,4825063.0,0.8893
2025-08-08,8021,尖點,2025-08-11,2025-08-22,10,5,80.2,82.6,-0.0299,25,69966554.2,118202213.0,0.4081,66209501.8,118202213.0,0.4399,46007282.15,118202213.0,0.6108
