stock_id,start_date,end_date,SD_close,ED_close,combination,return_rank
3022,2016-05-03,2016-07-29,40.2,47.48,201605-201608,
3023,2016-05-03,2016-07-29,48.33,53.69,201605-201608,
3026,2016-05-03,2016-07-29,23.28,24.8,201605-201608,
3034,2016-05-03,2016-07-29,58.27,63.87,201605-201608,
3035,2016-05-03,2016-07-29,33.77,28.8,201605-201608,
3036,2016-05-03,2016-07-29,21.46,24.22,201605-201608,
3037,2016-05-03,2016-07-29,11.35,11.31,201605-201608,
3041,2016-05-03,2016-07-29,49.48,46.6,201605-201608,
3042,2016-05-03,2016-07-29,23.25,24.38,201605-201608,
3044,2016-05-03,2016-07-29,36.02,42.29,201605-201608,
3045,2016-05-03,2016-07-29,71.57,76.98,201605-201608,
3049,2016-05-03,2016-07-29,6.21,5.86,201605-201608,
3059,2016-05-03,2016-07-29,19.14,18.34,201605-201608,
3060,2016-05-03,2016-07-29,46.11,40.78,201605-201608,
3062,2016-05-03,2016-07-29,14.0,17.69,201605-201608,
3149,2016-05-03,2016-07-29,18.81,27.83,201605-201608,
3189,2016-05-03,2016-07-29,47.25,52.18,201605-201608,
3231,2016-05-03,2016-07-29,10.39,14.09,201605-201608,
3311,2016-05-03,2016-07-29,21.39,22.22,201605-201608,
3376,2016-05-03,2016-07-29,60.43,75.24,201605-201608,
3383,2016-05-03,2016-07-29,23.19,22.71,201605-201608,
3406,2016-05-03,2016-07-29,39.1,50.36,201605-201608,
3443,2016-05-03,2016-07-29,60.29,65.52,201605-201608,
3474,2016-05-03,2016-07-29,29.3,26.0,201605-201608,
3481,2016-05-03,2016-07-29,7.82,9.59,201605-201608,
3504,2016-05-03,2016-07-29,29.42,30.59,201605-201608,
3514,2016-05-03,2016-07-29,22.21,22.8,201605-201608,
3515,2016-05-03,2016-07-29,27.33,26.9,201605-201608,
3519,2016-05-03,2016-07-29,18.25,18.8,201605-201608,
3532,2016-05-03,2016-07-29,47.14,46.98,201605-201608,
3533,2016-05-03,2016-07-29,66.01,68.1,201605-201608,
3561,2016-05-03,2016-07-29,17.2,17.35,201605-201608,
3573,2016-05-03,,26.25,,201605-201608,
3576,2016-05-03,2016-07-29,29.54,28.16,201605-201608,
3622,2016-05-03,2016-07-29,7.88,10.33,201605-201608,
3653,2016-05-03,2016-07-29,29.62,37.03,201605-201608,
3661,2016-05-03,2016-07-29,35.19,24.42,201605-201608,
3665,2016-05-03,2016-07-29,132.0,138.36,201605-201608,
3673,2016-05-03,2016-07-29,59.88,53.56,201605-201608,
3682,2016-05-03,2016-07-29,15.48,16.85,201605-201608,
3698,2016-05-03,2016-07-29,14.67,15.9,201605-201608,
3702,2016-05-03,2016-07-29,22.53,26.59,201605-201608,
3705,2016-05-03,2016-07-29,30.37,30.85,201605-201608,
3706,2016-05-03,2016-07-29,9.77,12.02,201605-201608,
4137,2016-05-03,2016-07-29,144.6,116.56,201605-201608,
4142,2016-05-03,2016-07-29,20.24,21.73,201605-201608,
4164,2016-05-03,2016-07-29,34.87,34.84,201605-201608,
4426,2016-05-03,2016-07-29,80.89,81.14,201605-201608,
4438,2016-05-03,2016-07-29,148.35,148.56,201605-201608,
4532,2016-05-03,2016-07-29,14.65,17.9,201605-201608,
4725,2016-05-03,2016-07-29,30.85,32.51,201605-201608,
4733,2016-05-03,2016-07-29,119.0,118.5,201605-201608,
4736,2016-05-03,2016-07-29,72.63,76.12,201605-201608,
4904,2016-05-03,2016-07-29,48.79,50.65,201605-201608,
4906,2016-05-03,2016-07-29,11.35,13.04,201605-201608,
4915,2016-05-03,2016-07-29,22.44,27.84,201605-201608,
4938,2016-05-03,2016-07-29,37.01,43.25,201605-201608,
4943,2016-05-03,2016-07-29,63.02,89.05,201605-201608,
4958,2016-05-03,2016-07-29,42.78,42.08,201605-201608,
4960,2016-05-03,2016-07-29,14.97,14.84,201605-201608,
4994,2016-05-03,2016-07-29,72.86,71.96,201605-201608,
5007,2016-05-03,2016-07-29,36.07,38.3,201605-201608,
5203,2016-05-03,2016-07-29,52.87,53.4,201605-201608,
5264,2016-05-03,2016-07-29,113.66,104.7,201605-201608,
5269,2016-05-03,2016-07-29,122.37,144.21,201605-201608,
5306,2016-05-03,2016-07-29,81.32,82.0,201605-201608,
5388,2016-05-03,2016-07-29,50.49,47.64,201605-201608,
5434,2016-05-03,2016-07-29,34.66,44.71,201605-201608,
5469,2016-05-03,2016-07-29,6.87,7.91,201605-201608,
5522,2016-05-03,2016-07-29,17.61,17.71,201605-201608,
5531,2016-05-03,2016-07-29,10.09,9.74,201605-201608,
5534,2016-05-03,2016-07-29,28.2,31.41,201605-201608,
5608,2016-05-03,2016-07-29,13.45,12.0,201605-201608,
5871,2016-05-03,2016-07-29,30.93,32.78,201605-201608,
5876,2016-05-03,2016-07-29,21.24,21.45,201605-201608,
5880,2016-05-03,2016-07-29,7.62,8.05,201605-201608,
5907,2016-05-03,2016-07-29,16.15,18.7,201605-201608,
6005,2016-05-03,2016-07-29,4.4,4.54,201605-201608,
6116,2016-05-03,2016-07-29,2.84,4.17,201605-201608,
6120,2016-05-03,2016-07-29,10.27,12.93,201605-201608,
6153,2016-05-03,2016-07-29,14.85,14.64,201605-201608,
6166,2016-05-03,2016-07-29,51.59,54.34,201605-201608,
6176,2016-05-03,2016-07-29,22.89,26.95,201605-201608,
6197,2016-05-03,2016-07-29,19.18,20.83,201605-201608,
6206,2016-05-03,2016-07-29,65.25,63.77,201605-201608,
6213,2016-05-03,2016-07-29,19.96,23.68,201605-201608,
6214,2016-05-03,2016-07-29,28.32,30.43,201605-201608,
6230,2016-05-03,2016-07-29,91.08,123.9,201605-201608,
6239,2016-05-03,2016-07-29,40.43,53.02,201605-201608,
6269,2016-05-03,2016-07-29,43.52,51.03,201605-201608,
6271,2016-05-03,2016-07-29,76.93,100.35,201605-201608,
6278,2016-05-03,2016-07-29,18.0,19.06,201605-201608,
6282,2016-05-03,2016-07-29,15.94,17.42,201605-201608,
6285,2016-05-03,2016-07-29,52.54,53.87,201605-201608,
6409,2016-05-03,2016-07-29,341.6,345.69,201605-201608,
6412,2016-05-03,2016-07-29,20.45,21.87,201605-201608,
6414,2016-05-03,2016-07-29,289.02,338.1,201605-201608,
6415,2016-05-03,2016-07-29,394.83,388.91,201605-201608,
6446,2016-05-03,2016-07-29,158.24,177.54,201605-201608,
6451,2016-05-03,2016-07-29,67.92,80.78,201605-201608,
6452,2016-05-03,2016-07-29,222.23,307.65,201605-201608,
6456,2016-05-03,2016-07-29,62.59,63.19,201605-201608,
6464,2016-05-03,2016-07-29,82.38,81.43,201605-201608,
6505,2016-05-03,2016-07-29,65.2,67.86,201605-201608,
6531,2016-05-03,2016-07-29,81.22,71.26,201605-201608,
6541,2016-05-03,2016-07-29,360.45,473.98,201605-201608,
6605,2016-05-03,2016-07-29,73.84,79.68,201605-201608,
8016,2016-05-03,2016-07-29,48.74,56.75,201605-201608,
8046,2016-05-03,2016-07-29,24.59,22.76,201605-201608,
8131,2016-05-03,2016-07-29,12.32,13.6,201605-201608,
8150,2016-05-03,2016-07-29,20.4,22.11,201605-201608,
8163,2016-05-03,2016-07-29,9.95,10.26,201605-201608,
8201,2016-05-03,2016-07-29,7.8,9.23,201605-201608,
8341,2016-05-03,2016-07-29,97.37,106.3,201605-201608,
8422,2016-05-03,2016-07-29,99.58,103.37,201605-201608,
8454,2016-05-03,2016-07-29,88.4,95.01,201605-201608,
8464,2016-05-03,2016-07-29,182.79,246.35,201605-201608,
8926,2016-05-03,2016-07-29,14.3,14.99,201605-201608,
9802,2016-05-03,2016-07-29,37.48,42.76,201605-201608,
9904,2016-05-03,2016-07-29,27.99,31.56,201605-201608,
9907,2016-05-03,2016-07-29,10.95,10.5,201605-201608,
9910,2016-05-03,2016-07-29,72.71,86.97,201605-201608,
9914,2016-05-03,2016-07-29,105.84,117.38,201605-201608,
9917,2016-05-03,2016-07-29,57.73,62.58,201605-201608,
9921,2016-05-03,2016-07-29,151.91,165.79,201605-201608,
9925,2016-05-03,2016-07-29,26.27,28.76,201605-201608,
9930,2016-05-03,2016-07-29,36.94,36.51,201605-201608,
9933,2016-05-03,2016-07-29,27.21,29.81,201605-201608,
9938,2016-05-03,2016-07-29,73.18,74.32,201605-201608,
9939,2016-05-03,2016-07-29,33.38,31.74,201605-201608,
9940,2016-05-03,2016-07-29,14.1,15.32,201605-201608,
9941,2016-05-03,2016-07-29,28.37,29.08,201605-201608,
9945,2016-05-03,2016-07-29,14.86,16.15,201605-201608,
9958,2016-05-03,2016-07-29,8.58,8.35,201605-201608,
1101,2016-06-01,2016-08-31,14.99,18.9,201606-201609,
1102,2016-06-01,2016-08-31,15.5,18.28,201606-201609,
1104,2016-06-01,2016-08-31,10.99,14.0,201606-201609,
1201,2016-06-01,2016-08-31,17.48,16.57,201606-201609,
1210,2016-06-01,2016-08-31,14.9,16.0,201606-201609,
1215,2016-06-01,2016-08-31,18.37,23.43,201606-201609,
1216,2016-06-01,2016-08-31,45.42,44.82,201606-201609,
1227,2016-06-01,2016-08-31,50.03,56.33,201606-201609,
1229,2016-06-01,2016-08-31,7.68,8.47,201606-201609,
1232,2016-06-01,2016-08-31,50.56,54.38,201606-201609,
1234,2016-06-01,2016-08-31,20.33,21.9,201606-201609,
1262,2016-06-01,2016-08-31,133.2,123.19,201606-201609,
1301,2016-06-01,2016-08-31,51.98,53.93,201606-201609,
1303,2016-06-01,2016-08-31,39.46,40.64,201606-201609,
1304,2016-06-01,2016-08-31,8.86,10.05,201606-201609,
1307,2016-06-01,2016-08-31,26.66,26.89,201606-201609,
1308,2016-06-01,2016-08-31,10.53,11.36,201606-201609,
1312,2016-06-01,2016-08-31,11.76,12.62,201606-201609,
1313,2016-06-01,2016-08-31,5.77,6.42,201606-201609,
1314,2016-06-01,2016-08-31,6.38,6.13,201606-201609,
1319,2016-06-01,2016-08-31,33.16,45.64,201606-201609,
1326,2016-06-01,2016-08-31,54.84,57.63,201606-201609,
1337,2016-06-01,2016-08-31,18.58,19.06,201606-201609,
1402,2016-06-01,2016-08-31,15.82,16.52,201606-201609,
1409,2016-06-01,2016-08-31,5.57,5.56,201606-201609,
1434,2016-06-01,2016-08-31,20.38,20.95,201606-201609,
1440,2016-06-01,2016-08-31,10.12,10.21,201606-201609,
1476,2016-06-01,2016-08-31,259.08,314.57,201606-201609,
1477,2016-06-01,2016-08-31,90.93,91.49,201606-201609,
1503,2016-06-01,2016-08-31,31.47,31.75,201606-201609,
1504,2016-06-01,2016-08-31,18.24,19.07,201606-201609,
1507,2016-06-01,2016-08-31,37.31,38.52,201606-201609,
1532,2016-06-01,2016-08-31,23.74,20.49,201606-201609,
1536,2016-06-01,2016-08-31,120.64,130.95,201606-201609,
1589,2016-06-01,2016-08-31,185.05,151.8,201606-201609,
1590,2016-06-01,2016-08-31,189.83,203.38,201606-201609,
1605,2016-06-01,2016-08-31,6.15,6.76,201606-201609,
1702,2016-06-01,2016-08-31,41.42,47.46,201606-201609,
1704,2016-06-01,2016-08-31,31.27,35.16,201606-201609,
1707,2016-06-01,2016-08-31,141.0,168.87,201606-201609,
1710,2016-06-01,2016-08-31,15.68,16.04,201606-201609,
1714,2016-06-01,2016-08-31,5.25,5.57,201606-201609,
1717,2016-06-01,2016-08-31,20.26,23.88,201606-201609,
1718,2016-06-01,2016-08-31,5.7,5.87,201606-201609,
1722,2016-06-01,2016-08-31,28.89,29.38,201606-201609,
1723,2016-06-01,2016-08-31,77.75,75.28,201606-201609,
1736,2016-06-01,2016-08-31,43.17,40.54,201606-201609,
1789,2016-06-01,2016-08-31,38.19,34.87,201606-201609,
1795,2016-06-01,2016-08-31,61.79,56.07,201606-201609,
1802,2016-06-01,2016-08-31,11.72,11.13,201606-201609,
1808,2016-06-01,2016-08-31,6.39,6.91,201606-201609,
1903,2016-06-01,2016-08-31,35.0,31.95,201606-201609,
1904,2016-06-01,2016-08-31,7.49,7.91,201606-201609,
1907,2016-06-01,2016-08-31,7.02,6.69,201606-201609,
1909,2016-06-01,2016-08-31,9.15,11.47,201606-201609,
2002,2016-06-01,2016-08-31,15.45,16.59,201606-201609,
2006,2016-06-01,2016-08-31,16.26,16.54,201606-201609,
2014,2016-06-01,2016-08-31,4.99,5.79,201606-201609,
2015,2016-06-01,2016-08-31,25.5,24.65,201606-201609,
2023,2016-06-01,2016-08-31,6.02,7.43,201606-201609,
2027,2016-06-01,2016-08-31,7.42,8.25,201606-201609,
2032,2016-06-01,2016-08-31,7.45,8.11,201606-201609,
2049,2016-06-01,2016-08-31,103.05,124.17,201606-201609,
2059,2016-06-01,2016-08-31,290.57,329.85,201606-201609,
2101,2016-06-01,2016-08-31,23.24,25.49,201606-201609,
2103,2016-06-01,2016-08-31,19.58,21.71,201606-201609,
2104,2016-06-01,2016-08-31,14.42,16.27,201606-201609,
2105,2016-06-01,2016-08-31,46.48,48.38,201606-201609,
2106,2016-06-01,2016-08-31,33.67,34.59,201606-201609,
2107,2016-06-01,2016-08-31,11.43,11.35,201606-201609,
2108,2016-06-01,2016-08-31,13.72,13.87,201606-201609,
2201,2016-06-01,2016-08-31,36.4,36.59,201606-201609,
2204,2016-06-01,2016-08-31,29.8,30.18,201606-201609,
2206,2016-06-01,2016-08-31,15.18,16.18,201606-201609,
2207,2016-06-01,2016-08-31,244.7,283.43,201606-201609,
2208,2016-06-01,2016-08-31,29.03,27.94,201606-201609,
2227,2016-06-01,2016-08-31,124.22,125.63,201606-201609,
2228,2016-06-01,2016-08-31,142.91,159.98,201606-201609,
2231,2016-06-01,2016-08-31,178.79,188.96,201606-201609,
2239,2016-06-01,2016-08-31,128.31,164.76,201606-201609,
2301,2016-06-01,2016-08-31,23.79,28.26,201606-201609,
2303,2016-06-01,2016-08-31,7.49,7.35,201606-201609,
2308,2016-06-01,2016-08-31,114.82,129.14,201606-201609,
2311,2016-06-01,2016-08-31,33.52,37.51,201606-201609,
2312,2016-06-01,2016-08-31,9.09,9.86,201606-201609,
2313,2016-06-01,2016-08-31,11.66,11.62,201606-201609,
2317,2016-06-01,2016-08-31,63.83,69.69,201606-201609,
2323,2016-06-01,2016-08-31,3.11,3.17,201606-201609,
2324,2016-06-01,2016-08-31,11.18,11.34,201606-201609,
2325,2016-06-01,2016-08-31,47.39,45.69,201606-201609,
2327,2016-06-01,2016-08-31,60.09,60.85,201606-201609,
2328,2016-06-01,2016-08-31,8.83,18.01,201606-201609,
2330,2016-06-01,2016-08-31,121.58,139.86,201606-201609,
2331,2016-06-01,2016-08-31,14.49,12.33,201606-201609,
2332,2016-06-01,2016-08-31,9.12,10.58,201606-201609,
2337,2016-06-01,2016-08-31,4.19,6.61,201606-201609,
2340,2016-06-01,2016-08-31,10.09,12.94,201606-201609,
2344,2016-06-01,2016-08-31,6.56,7.89,201606-201609,
2345,2016-06-01,2016-08-31,32.62,39.89,201606-201609,
2347,2016-06-01,2016-08-31,18.42,20.83,201606-201609,
2349,2016-06-01,2016-08-31,10.19,14.75,201606-201609,
2352,2016-06-01,2016-08-31,7.03,8.91,201606-201609,
2353,2016-06-01,2016-08-31,8.33,9.36,201606-201609,
2354,2016-06-01,2016-08-31,52.96,63.27,201606-201609,
2355,2016-06-01,2016-08-31,53.76,58.76,201606-201609,
2356,2016-06-01,2016-08-31,13.79,15.41,201606-201609,
2357,2016-06-01,2016-08-31,145.46,147.83,201606-201609,
2360,2016-06-01,2016-08-31,59.08,63.87,201606-201609,
2362,2016-06-01,2016-08-31,19.54,21.35,201606-201609,
2363,2016-06-01,2016-08-31,7.54,7.65,201606-201609,
2367,2016-06-01,2016-08-31,8.3,8.94,201606-201609,
2368,2016-06-01,2016-08-31,7.71,11.11,201606-201609,
2371,2016-06-01,2016-08-31,5.39,5.87,201606-201609,
2373,2016-06-01,2016-08-31,44.55,43.38,201606-201609,
2374,2016-06-01,2016-08-31,11.39,12.31,201606-201609,
2376,2016-06-01,2016-08-31,22.93,28.47,201606-201609,
2377,2016-06-01,2016-08-31,33.4,51.17,201606-201609,
2379,2016-06-01,2016-08-31,59.79,86.88,201606-201609,
2382,2016-06-01,2016-08-31,34.54,37.13,201606-201609,
2383,2016-06-01,2016-08-31,47.81,65.45,201606-201609,
2385,2016-06-01,2016-08-31,42.27,44.81,201606-201609,
2388,2016-06-01,2016-08-31,13.0,10.69,201606-201609,
2392,2016-06-01,2016-08-31,27.06,26.28,201606-201609,
2393,2016-06-01,2016-08-31,28.21,32.2,201606-201609,
2395,2016-06-01,2016-08-31,145.73,158.99,201606-201609,
2401,2016-06-01,2016-08-31,8.53,9.03,201606-201609,
2404,2016-06-01,2016-08-31,31.25,34.2,201606-201609,
2408,2016-06-01,2016-08-31,26.58,27.1,201606-201609,
2409,2016-06-01,2016-08-31,6.77,9.36,201606-201609,
2412,2016-06-01,2016-08-31,76.65,82.77,201606-201609,
2439,2016-06-01,2016-08-31,43.8,76.34,201606-201609,
2441,2016-06-01,2016-08-31,22.58,24.86,201606-201609,
2448,2016-06-01,2016-08-31,19.39,22.24,201606-201609,
2449,2016-06-01,2016-08-31,19.07,19.12,201606-201609,
2450,2016-06-01,2016-08-31,25.4,31.53,201606-201609,
2451,2016-06-01,2016-08-31,51.96,54.34,201606-201609,
2454,2016-06-01,2016-08-31,138.84,163.34,201606-201609,
2455,2016-06-01,2016-08-31,47.2,41.57,201606-201609,
2456,2016-06-01,2016-08-31,59.59,76.65,201606-201609,
2457,2016-06-01,2016-08-31,9.5,9.79,201606-201609,
2458,2016-06-01,2016-08-31,28.91,34.21,201606-201609,
2474,2016-06-01,2016-08-31,155.7,141.43,201606-201609,
2475,2016-06-01,2016-08-31,0.49,1.1,201606-201609,
2478,2016-06-01,2016-08-31,17.99,17.35,201606-201609,
2481,2016-06-01,2016-08-31,14.41,14.22,201606-201609,
2485,2016-06-01,2016-08-31,38.96,33.19,201606-201609,
2489,2016-06-01,2016-08-31,16.72,21.31,201606-201609,
2492,2016-06-01,2016-08-31,25.48,27.97,201606-201609,
2495,2016-06-01,2016-08-31,11.88,12.78,201606-201609,
2498,2016-06-01,2016-08-31,86.33,84.06,201606-201609,
2499,2016-06-01,2016-08-31,14.78,15.9,201606-201609,
2501,2016-06-01,2016-08-31,10.27,10.27,201606-201609,
2504,2016-06-01,2016-08-31,6.15,5.69,201606-201609,
2511,2016-06-01,2016-08-31,7.22,7.25,201606-201609,
2514,2016-06-01,2016-08-31,18.33,17.04,201606-201609,
2515,2016-06-01,2016-08-31,4.12,3.95,201606-201609,
2520,2016-06-01,2016-08-31,9.0,9.59,201606-201609,
2534,2016-06-01,2016-08-31,12.74,13.21,201606-201609,
2542,2016-06-01,2016-08-31,18.79,20.94,201606-201609,
2545,2016-06-01,2016-08-31,14.35,18.67,201606-201609,
2547,2016-06-01,2016-08-31,7.81,7.78,201606-201609,
2548,2016-06-01,2016-08-31,25.42,27.27,201606-201609,
2601,2016-06-01,2016-08-31,6.73,6.43,201606-201609,
2603,2016-06-01,2016-08-31,11.03,11.12,201606-201609,
2605,2016-06-01,2016-08-31,14.77,13.9,201606-201609,
2606,2016-06-01,2016-08-31,15.6,14.04,201606-201609,
2607,2016-06-01,2016-08-31,10.04,10.19,201606-201609,
2608,2016-06-01,2016-08-31,26.76,28.54,201606-201609,
2609,2016-06-01,2016-08-31,9.09,8.41,201606-201609,
2610,2016-06-01,2016-08-31,8.77,8.1,201606-201609,
2612,2016-06-01,2016-08-31,19.35,18.14,201606-201609,
2615,2016-06-01,2016-08-31,9.05,8.52,201606-201609,
2617,2016-06-01,2016-08-31,8.56,8.36,201606-201609,
2618,2016-06-01,2016-08-31,10.29,10.98,201606-201609,
2633,2016-06-01,2016-08-31,12.62,12.44,201606-201609,
2634,2016-06-01,2016-08-31,34.15,34.95,201606-201609,
2637,2016-06-01,2016-08-31,19.82,18.79,201606-201609,
2704,2016-06-01,2016-08-31,24.33,22.69,201606-201609,
2707,2016-06-01,2016-08-31,111.6,111.18,201606-201609,
2723,2016-06-01,2016-08-31,173.4,193.26,201606-201609,
2727,2016-06-01,2016-08-31,79.93,93.18,201606-201609,
2801,2016-06-01,2016-08-31,9.97,10.36,201606-201609,
2809,2016-06-01,2016-08-31,14.47,18.86,201606-201609,
2812,2016-06-01,2016-08-31,4.83,5.01,201606-201609,
2820,2016-06-01,2016-08-31,7.76,8.48,201606-201609,
2823,2016-06-01,2016-08-31,16.78,19.82,201606-201609,
2834,2016-06-01,2016-08-31,4.78,4.93,201606-201609,
2838,2016-06-01,2016-08-31,5.45,5.53,201606-201609,
2845,2016-06-01,2016-08-31,5.25,5.39,201606-201609,
2849,2016-06-01,2016-08-31,9.72,9.52,201606-201609,
2855,2016-06-01,2016-08-31,6.91,6.84,201606-201609,
2856,2016-06-01,2016-08-31,7.93,7.92,201606-201609,
2867,2016-06-01,2016-08-31,10.41,10.83,201606-201609,
2880,2016-06-01,2016-08-31,8.98,9.83,201606-201609,
2881,2016-06-01,2016-08-31,20.75,25.21,201606-201609,
2881A,2016-06-01,2016-08-31,43.06,44.52,201606-201609,
2882,2016-06-01,2016-08-31,24.9,27.8,201606-201609,
2883,2016-06-01,2016-08-31,5.43,5.62,201606-201609,
2884,2016-06-01,2016-08-31,8.66,9.57,201606-201609,
2885,2016-06-01,2016-08-31,6.81,7.23,201606-201609,
2886,2016-06-01,2016-08-31,15.42,14.64,201606-201609,
2887,2016-06-01,2016-08-31,6.22,6.73,201606-201609,
2888,2016-06-01,2016-08-31,5.31,5.35,201606-201609,
2889,2016-06-01,2016-08-31,4.5,4.79,201606-201609,
2890,2016-06-01,2016-08-31,5.5,5.84,201606-201609,
2891,2016-06-01,2016-08-31,10.37,11.57,201606-201609,
2892,2016-06-01,2016-08-31,9.79,10.58,201606-201609,
2897,2016-06-01,2016-08-31,5.97,5.9,201606-201609,
2903,2016-06-01,2016-08-31,10.4,10.93,201606-201609,
2905,2016-06-01,2016-08-31,10.55,11.65,201606-201609,
2908,2016-06-01,2016-08-31,12.06,12.52,201606-201609,
2912,2016-06-01,2016-08-31,186.98,193.09,201606-201609,
2913,2016-06-01,2016-08-31,13.46,13.95,201606-201609,
2915,2016-06-01,2016-08-31,37.2,39.25,201606-201609,
2923,2016-06-01,2016-08-31,14.91,16.5,201606-201609,
3005,2016-06-01,2016-08-31,12.46,16.62,201606-201609,
3006,2016-06-01,2016-08-31,19.6,22.02,201606-201609,
3008,2016-06-01,2016-08-31,2196.54,2810.41,201606-201609,
3016,2016-06-01,2016-08-31,20.12,17.62,201606-201609,
3017,2016-06-01,2016-08-31,18.49,18.6,201606-201609,
3019,2016-06-01,2016-08-31,19.96,24.84,201606-201609,
3022,2016-06-01,2016-08-31,45.27,52.55,201606-201609,
3023,2016-06-01,2016-08-31,52.13,54.88,201606-201609,
3026,2016-06-01,2016-08-31,23.28,23.69,201606-201609,
3034,2016-06-01,2016-08-31,58.27,61.88,201606-201609,
3035,2016-06-01,2016-08-31,28.38,25.84,201606-201609,
3036,2016-06-01,2016-08-31,22.27,27.18,201606-201609,
3037,2016-06-01,2016-08-31,11.48,10.81,201606-201609,
3041,2016-06-01,2016-08-31,48.69,43.98,201606-201609,
3042,2016-06-01,2016-08-31,25.31,24.86,201606-201609,
3044,2016-06-01,2016-08-31,38.6,43.91,201606-201609,
3045,2016-06-01,2016-08-31,73.57,78.03,201606-201609,
3049,2016-06-01,2016-08-31,5.21,6.28,201606-201609,
3059,2016-06-01,2016-08-31,16.9,18.26,201606-201609,
3060,2016-06-01,2016-08-31,42.19,38.23,201606-201609,
3062,2016-06-01,2016-08-31,16.32,17.89,201606-201609,
3149,2016-06-01,2016-08-31,19.93,26.71,201606-201609,
3189,2016-06-01,2016-08-31,58.02,53.33,201606-201609,
3231,2016-06-01,2016-08-31,11.56,14.04,201606-201609,
3311,2016-06-01,2016-08-31,21.67,23.63,201606-201609,
3376,2016-06-01,2016-08-31,74.86,72.45,201606-201609,
3383,2016-06-01,2016-08-31,19.63,19.76,201606-201609,
3406,2016-06-01,2016-08-31,41.63,45.91,201606-201609,
3443,2016-06-01,2016-08-31,61.36,63.29,201606-201609,
3474,2016-06-01,2016-08-31,29.4,26.9,201606-201609,
3481,2016-06-01,2016-08-31,7.97,9.1,201606-201609,
3504,2016-06-01,2016-08-31,28.1,30.09,201606-201609,
3514,2016-06-01,2016-08-31,23.67,21.24,201606-201609,
3515,2016-06-01,2016-08-31,25.28,26.03,201606-201609,
3519,2016-06-01,2016-08-31,21.8,19.0,201606-201609,
3532,2016-06-01,2016-08-31,47.52,54.28,201606-201609,
3533,2016-06-01,2016-08-31,68.88,66.55,201606-201609,
3561,2016-06-01,2016-08-31,19.4,15.95,201606-201609,
3573,2016-06-01,,26.35,,201606-201609,
3576,2016-06-01,2016-08-31,31.27,28.59,201606-201609,
3622,2016-06-01,2016-08-31,8.37,12.05,201606-201609,
3653,2016-06-01,2016-08-31,32.45,47.73,201606-201609,
3661,2016-06-01,2016-08-31,25.67,23.08,201606-201609,
3665,2016-06-01,2016-08-31,132.0,141.6,201606-201609,
3673,2016-06-01,2016-08-31,57.33,51.36,201606-201609,
3682,2016-06-01,2016-08-31,16.47,16.32,201606-201609,
3698,2016-06-01,2016-08-31,15.51,14.0,201606-201609,
3702,2016-06-01,2016-08-31,23.81,26.18,201606-201609,
3705,2016-06-01,2016-08-31,29.61,31.41,201606-201609,
3706,2016-06-01,2016-08-31,9.94,14.06,201606-201609,
4137,2016-06-01,2016-08-31,124.12,107.86,201606-201609,
4142,2016-06-01,2016-08-31,21.5,20.8,201606-201609,
4164,2016-06-01,2016-08-31,36.07,33.43,201606-201609,
4426,2016-06-01,2016-08-31,73.03,94.02,201606-201609,
4438,2016-06-01,2016-08-31,146.92,143.36,201606-201609,
4532,2016-06-01,2016-08-31,15.75,21.64,201606-201609,
