"編號","證券代號","證券名稱","累計次數","注意交易資訊","日期","收盤價","本益比",
"759","3504","揚明光","12",="07月14日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率70.20%，且07月14日當日沖銷成交量占該日總成交量比率79.16%﹝第十三款﹞","111.07.15","96.20     ","135.49    ",
"759","3661","世芯-KY","12","最近六個營業日之累積週轉率為65.99%。且07月15日之週轉率為13.50%﹝第十款﹞。07月14日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率73.27%，且07月14日當日沖銷成交量占該日總成交量比率76.13%﹝第十三款﹞","111.07.15","600.00    ","27.57     ",
"759","4919","新唐","12",="07月14日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率69.71%，且07月14日當日沖銷成交量占該日總成交量比率68.23%﹝第十三款﹞","111.07.15","116.00    ","12.57     ",
"759","5258","虹堡","12",="07月14日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率64.13%，且07月14日當日沖銷成交量占該日總成交量比率73.38%﹝第十三款﹞","111.07.15","61.70     ","15.43     ",
"759","6235","華孚","12","最近六個營業日之累積週轉率為55.92%。且07月15日之週轉率為14.21%﹝第十款﹞。","111.07.15","39.65     ","30.04     ",
"759","8028","昇陽半導體","12","最近六個營業日累積收盤價漲幅達28.28%。且07月15日之週轉率為23.65%﹝第四款﹞。","111.07.15","73.10     ","36.55     ",
"760","1515","力山","12","最近六個營業日累積收盤價漲幅達25.69%。且07月14日之成交量為最近六十個營業日日平均成交量之7.55倍﹝第三款﹞。","111.07.14","34.70     ","9.30      ",
"760","1708","東鹼","12",="07月13日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率60.27%，且07月13日當日沖銷成交量占該日總成交量比率66.00%﹝第十三款﹞","111.07.14","45.20     ","11.33     ",
"760","2419","仲琦","12","最近六個營業日之累積週轉率為55.44%。且07月14日之週轉率為13.23%﹝第十款﹞。","111.07.14","24.75     ","55.00     ",
"760","2498","宏達電","12","最近六個營業日之累積週轉率為94.22%。且07月14日之週轉率為12.18%﹝第十款﹞。","111.07.14","60.70     ","-----     ",
"760","3035","智原","12","最近六個營業日之累積週轉率為76.57%。且07月14日之週轉率為11.36%﹝第十款﹞。","111.07.14","150.00    ","22.52     ",
"760","3504","揚明光","12","最近六個營業日累積收盤價漲幅達29.20%。且07月14日之成交量為最近六十個營業日日平均成交量之10.04 倍﹝第三款﹞。且07月14日之週轉率為35.10%﹝第四款﹞。","111.07.14","94.20     ","132.68    ",
"760","3535","晶彩科","12",="07月13日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率65.08%，且07月13日當日沖銷成交量占該日總成交量比率72.56%﹝第十三款﹞","111.07.14","27.40     ","17.02     ",
"760","3661","世芯-KY","12",="07月13日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率72.71%，且07月13日當日沖銷成交量占該日總成交量比率73.36%﹝第十三款﹞","111.07.14","585.00    ","26.88     ",
"760","5258","虹堡","12","最近六個營業日之累積週轉率為153.29% 。且07月14日之週轉率為58.43%﹝第十款﹞。","111.07.14","64.00     ","16.00     ",
"760","6257","矽格","12",="07月13日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率25.21%，且07月13日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為5.54倍﹝第十二款﹞","111.07.14","47.30     ","7.02      ",
"760","8222","寶一","12","最近六個營業日累積收盤價漲幅達26.66%。且07月14日之週轉率為12.17%﹝第四款﹞。","111.07.14","24.20     ","-----     ",
"760","911608","明輝-DR","12","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價35.60 % 且當日收盤價為最近六個營業日收盤價最高者﹝第八款﹞。","111.07.14","2.66      ","-----     ",
"761","2359","所羅門","4","最近六個營業日之累積週轉率為50.98%。且07月13日之週轉率為13.35%﹝第十款﹞。","111.07.13","27.80     ","19.17     ",
"761","6196","帆宣","4",="07月12日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率12.29%，且07月12日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為5.60倍﹝第十二款﹞","111.07.13","103.00    ","11.76     ",
"761","6415","矽力*-KY","4","六個營業日起迄兩個營業日收盤價價差達275.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞","111.07.13","560.00    ","33.57     ",
"761","6796","晉弘","4","最近六個營業日累積收盤價漲幅達33.54%﹝第一款﹞。","111.07.13","86.40     ","38.92     ",
"762","1312A","國喬特","14","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為8.25倍。當日之成交量較最近六十個營業日之平均成交量放大為 30.20倍﹝第九款﹞。","111.07.12","32.20     ","-----     ",
"762","1524","耿鼎","14",="07月11日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率66.96%，且07月11日當日沖銷成交量占該日總成交量比率76.01%﹝第十三款﹞","111.07.12","19.70     ","32.83     ",
"762","1568","倉佑","14",="07月11日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率65.65%，且07月11日當日沖銷成交量占該日總成交量比率74.97%﹝第十三款﹞","111.07.12","26.35     ","35.61     ",
"762","1795","美時","14",="07月11日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率74.28%，且07月11日當日沖銷成交量占該日總成交量比率79.18%﹝第十三款﹞","111.07.12","135.00    ","25.28     ",
"762","3062","建漢","14",="07月11日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率60.35%，且07月11日當日沖銷成交量占該日總成交量比率64.80%﹝第十三款﹞","111.07.12","26.95     ","-----     ",
"762","3504","揚明光","14",="07月11日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率66.86%，且07月11日當日沖銷成交量占該日總成交量比率75.77%﹝第十三款﹞","111.07.12","84.30     ","118.73    ",
"762","3535","晶彩科","14","最近六個營業日之累積週轉率為69.65%。且07月12日之週轉率為36.87%﹝第十款﹞。","111.07.12","27.10     ","16.83     ",
"762","5258","虹堡","14","最近六個營業日之累積週轉率為123.31% 。且07月12日之週轉率為39.31%﹝第十款﹞。","111.07.12","56.50     ","14.13     ",
"762","5269","祥碩","14","六個營業日起迄兩個營業日收盤價價差達134.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞","111.07.12","911.00    ","18.95     ",
"762","6442","光聖","14","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.58倍。當日之成交量較最近六十個營業日之平均成交量放大為 11.28倍﹝第九款﹞。","111.07.12","41.15     ","16.59     ",
"762","6796","晉弘","14","最近六個營業日累積收盤價漲幅達44.11%﹝第一款﹞。","111.07.12","87.00     ","39.19     ",
"762","8478","東哥遊艇","14",="07月11日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率81.27%，且07月11日當日沖銷成交量占該日總成交量比率84.45%﹝第十三款﹞","111.07.12","170.00    ","12.13     ",
"762","9110","越南控-DR","14","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價42.27 % 且當日收盤價為最近六個營業日收盤價最高者﹝第八款﹞。","111.07.12","3.14      ","-----     ",
"762","9937","全國","14","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.94倍。當日之成交量較最近六十個營業日之平均成交量放大為 17.20倍﹝第九款﹞。","111.07.12","50.40     ","20.40     ",
"763","1795","美時","11",="07月08日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率71.95%，且07月08日當日沖銷成交量占該日總成交量比率65.08%﹝第十三款﹞","111.07.11","139.00    ","26.03     ",
"763","2419","仲琦","11","最近六個營業日累積收盤價漲幅達30.75%。且07月11日之成交量為最近六十個營業日日平均成交量之5.94倍﹝第三款﹞。","111.07.11","23.15     ","51.44     ",
"763","3035","智原","11",="07月08日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率79.56%，且07月08日當日沖銷成交量占該日總成交量比率81.69%﹝第十三款﹞","111.07.11","162.00    ","24.32     ",
"763","3046","建碁","11","最近六個營業日累積收盤價漲幅達25.32%。且07月11日之成交量為最近六十個營業日日平均成交量之6.43倍﹝第三款﹞。","111.07.11","30.10     ","14.20     ",
"763","3062","建漢","11","最近六個營業日之累積週轉率為55.78%。且07月11日之週轉率為18.24%﹝第十款﹞。","111.07.11","28.10     ","-----     ",
"763","3504","揚明光","11","最近六個營業日累積收盤價漲幅達26.28%。且07月11日之成交量為最近六十個營業日日平均成交量之9.53倍﹝第三款﹞。且07月11日之週轉率為24.44%﹝第四款﹞。07月08日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率62.18%，且07月08日當日沖銷成交量占該日總成交量比率67.78%﹝第十三款﹞","111.07.11","87.90     ","123.80    ",
"763","6796","晉弘","11","最近六個營業日累積收盤價漲幅達45.17%﹝第一款﹞。","111.07.11","79.90     ","35.99     ",
"763","8114","振樺電","11",="07月08日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率66.71%，且07月08日當日沖銷成交量占該日總成交量比率72.43%﹝第十三款﹞","111.07.11","140.00    ","16.11     ",
"763","9103","美德醫療-DR","11","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價70.64 % 且當日收盤價為最近六個營業日收盤價最高者﹝第八款﹞。","111.07.11","7.52      ","-----     ",
"763","9105","泰金寶-DR","11","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價86.91 % ﹝第八款﹞。","111.07.11","3.59      ","-----     ",
"763","9110","越南控-DR","11","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價44.44 % 且當日收盤價為最近六個營業日收盤價最高者﹝第八款﹞。","111.07.11","3.13      ","-----     ",
"764",="060199","華新永豐17購01","16","最近六個營業日累積收盤價跌幅達36.01%﹝第一款﹞。","111.07.08","2.53      ","-----     ",
"764","1524","耿鼎","16","最近六個營業日之累積週轉率為78.10%。且07月08日之週轉率為18.57%﹝第十款﹞。","111.07.08","20.80     ","34.67     ",
"764","1560","中砂","16",="07月07日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率77.56%，且07月07日當日沖銷成交量占該日總成交量比率84.61%﹝第十三款﹞","111.07.08","134.50    ","22.87     ",
"764","1760","寶齡富錦","16",="07月07日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率79.80%，且07月07日當日沖銷成交量占該日總成交量比率78.52%﹝第十三款﹞","111.07.08","118.00    ","59.90     ",
"764","1795","美時","16",="07月07日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率73.96%，且07月07日當日沖銷成交量占該日總成交量比率77.03%﹝第十三款﹞","111.07.08","135.00    ","25.28     ",
"764","2364","倫飛","16","最近六個營業日累積收盤價漲幅達39.71%﹝第一款﹞。且07月08日之成交量為最近六十個營業日日平均成交量之9.14倍﹝第三款﹞。且07月08日之週轉率為100.53% ﹝第四款﹞。最近九十個營業日起迄兩個營業日之收盤價漲幅達174.16% ﹝第二款﹞。07月07日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率79.50%，且07月07日當日沖銷成交量占該日總成交量比率87.14%﹝第十三款﹞","111.07.08","49.35     ","32.05     ",
"764","2388","威盛","16",="07月07日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率76.69%，且07月07日當日沖銷成交量占該日總成交量比率80.67%﹝第十三款﹞","111.07.08","54.90     ","12.56     ",
